a,b,c,d,e,f,g,h,i,j
98,9,62.104,0.669,0.782,159.000,103.000,0.607,0.95,1000
99,9,60.475,0.667,0.782,159.000,103.000,0.607,0.95,1000
100,9,65.167,0.665,0.782,159.000,103.000,0.607,0.95,1000
1,7,65.396,0.438,0.133,131.000,131.000,0.500,0.95,1000
2,7,65.481,0.442,0.265,131.000,131.000,0.500,0.95,1000
3,7,65.481,0.442,0.268,131.000,131.000,0.500,0.95,1000
4,7,65.481,0.442,0.269,131.000,131.000,0.500,0.95,1000
5,7,69.915,0.430,0.270,125.000,137.000,0.477,0.95,1000
6,7,69.831,0.430,0.271,124.000,138.000,0.473,0.95,1000
7,7,68.871,0.594,0.275,158.000,104.000,0.603,0.95,1000
8,7,61.040,0.665,0.276,163.000,99.000,0.622,0.95,1000
9,7,63.798,0.665,0.389,162.000,100.000,0.618,0.95,1000
10,7,63.798,0.665,0.390,162.000,100.000,0.618,0.95,1000
11,7,59.567,0.665,0.390,161.000,101.000,0.615,0.95,1000
12,7,59.567,0.665,0.391,161.000,101.000,0.615,0.95,1000
13,7,65.267,0.665,0.391,162.000,100.000,0.618,0.95,1000
14,7,65.267,0.665,0.392,162.000,100.000,0.618,0.95,1000
15,7,65.267,0.665,0.392,162.000,100.000,0.618,0.95,1000
16,7,65.267,0.665,0.467,162.000,100.000,0.618,0.95,1000
17,7,67.960,0.391,0.468,116.000,146.000,0.443,0.95,1000
18,7,67.960,0.391,0.469,116.000,146.000,0.443,0.95,1000
19,7,67.960,0.391,0.469,116.000,146.000,0.443,0.95,1000
20,7,68.364,0.369,0.472,117.000,145.000,0.447,0.95,1000
21,7,69.186,0.369,0.494,117.000,145.000,0.447,0.95,1000
22,7,69.186,0.369,0.511,117.000,145.000,0.447,0.95,1000
23,7,69.186,0.369,0.516,117.000,145.000,0.447,0.95,1000
24,7,62.331,0.574,0.516,139.000,123.000,0.531,0.95,1000
25,7,62.331,0.574,0.518,139.000,123.000,0.531,0.95,1000
26,7,62.331,0.574,0.519,139.000,123.000,0.531,0.95,1000
27,7,65.018,0.527,0.575,136.000,126.000,0.519,0.95,1000
28,7,58.864,0.657,0.576,159.000,103.000,0.607,0.95,1000
29,7,58.864,0.657,0.576,159.000,103.000,0.607,0.95,1000
30,7,62.192,0.657,0.577,159.000,103.000,0.607,0.95,1000
31,7,61.968,0.657,0.578,159.000,103.000,0.607,0.95,1000
32,7,61.968,0.657,0.578,159.000,103.000,0.607,0.95,1000
33,7,61.968,0.657,0.579,159.000,103.000,0.607,0.95,1000
34,7,61.646,0.661,0.579,159.000,103.000,0.607,0.95,1000
35,7,61.646,0.661,0.580,159.000,103.000,0.607,0.95,1000
36,7,61.601,0.661,0.599,159.000,103.000,0.607,0.95,1000
37,7,62.280,0.647,0.627,157.000,105.000,0.599,0.95,1000
38,7,61.400,0.645,0.642,157.000,105.000,0.599,0.95,1000
39,7,61.400,0.645,0.642,157.000,105.000,0.599,0.95,1000
40,7,61.400,0.645,0.643,157.000,105.000,0.599,0.95,1000
41,7,61.400,0.645,0.658,157.000,105.000,0.599,0.95,1000
42,7,61.400,0.645,0.673,157.000,105.000,0.599,0.95,1000
43,7,61.400,0.645,0.674,157.000,105.000,0.599,0.95,1000
44,7,61.400,0.645,0.674,157.000,105.000,0.599,0.95,1000
45,7,61.395,0.645,0.675,157.000,105.000,0.599,0.95,1000
46,7,62.153,0.639,0.688,158.000,104.000,0.603,0.95,1000
47,7,62.153,0.639,0.688,158.000,104.000,0.603,0.95,1000
48,7,62.139,0.639,0.689,158.000,104.000,0.603,0.95,1000
49,7,62.139,0.639,0.689,158.000,104.000,0.603,0.95,1000
50,7,62.139,0.639,0.729,158.000,104.000,0.603,0.95,1000
51,7,62.069,0.639,0.730,158.000,104.000,0.603,0.95,1000
52,7,62.403,0.635,0.730,158.000,104.000,0.603,0.95,1000
53,7,63.708,0.617,0.731,152.000,110.000,0.580,0.95,1000
54,7,63.708,0.617,0.731,152.000,110.000,0.580,0.95,1000
55,7,63.708,0.617,0.752,152.000,110.000,0.580,0.95,1000
56,7,63.708,0.617,0.752,152.000,110.000,0.580,0.95,1000
57,7,63.708,0.617,0.753,152.000,110.000,0.580,0.95,1000
58,7,63.708,0.617,0.776,152.000,110.000,0.580,0.95,1000
59,7,63.708,0.617,0.776,152.000,110.000,0.580,0.95,1000
60,7,63.708,0.617,0.791,152.000,110.000,0.580,0.95,1000
61,7,63.708,0.617,0.807,152.000,110.000,0.580,0.95,1000
62,7,63.708,0.617,0.807,152.000,110.000,0.580,0.95,1000
63,7,63.708,0.617,0.808,152.000,110.000,0.580,0.95,1000
64,7,63.708,0.617,0.808,152.000,110.000,0.580,0.95,1000
65,7,63.708,0.617,0.809,152.000,110.000,0.580,0.95,1000
66,7,71.292,0.487,0.810,132.000,130.000,0.504,0.95,1000
67,7,71.292,0.487,0.811,132.000,130.000,0.504,0.95,1000
68,7,72.469,0.477,0.811,131.000,131.000,0.500,0.95,1000
69,7,72.528,0.477,0.812,131.000,131.000,0.500,0.95,1000
70,7,72.626,0.477,0.812,131.000,131.000,0.500,0.95,1000
71,7,72.623,0.477,0.812,131.000,131.000,0.500,0.95,1000
72,7,72.623,0.477,0.813,131.000,131.000,0.500,0.95,1000
73,7,72.616,0.477,0.813,131.000,131.000,0.500,0.95,1000
74,7,72.616,0.477,0.813,131.000,131.000,0.500,0.95,1000
75,7,72.462,0.477,0.814,131.000,131.000,0.500,0.95,1000
76,7,77.813,0.408,0.814,123.000,139.000,0.469,0.95,1000
77,7,79.475,0.408,0.814,123.000,139.000,0.469,0.95,1000
78,7,79.475,0.408,0.815,123.000,139.000,0.469,0.95,1000
79,7,76.411,0.440,0.815,129.000,133.000,0.492,0.95,1000
80,7,76.411,0.440,0.815,129.000,133.000,0.492,0.95,1000
81,7,76.411,0.440,0.816,129.000,133.000,0.492,0.95,1000
82,7,76.411,0.440,0.816,129.000,133.000,0.492,0.95,1000
83,7,78.401,0.418,0.816,126.000,136.000,0.481,0.95,1000
84,7,78.401,0.418,0.817,126.000,136.000,0.481,0.95,1000
85,7,78.401,0.418,0.817,126.000,136.000,0.481,0.95,1000
86,7,71.245,0.497,0.817,138.000,124.000,0.527,0.95,1000
87,7,70.806,0.497,0.818,138.000,124.000,0.527,0.95,1000
88,7,70.794,0.497,0.818,138.000,124.000,0.527,0.95,1000
89,7,70.794,0.497,0.818,138.000,124.000,0.527,0.95,1000
90,7,70.794,0.497,0.819,138.000,124.000,0.527,0.95,1000
91,7,77.283,0.491,0.819,137.000,125.000,0.523,0.95,1000
92,7,72.460,0.495,0.819,137.000,125.000,0.523,0.95,1000
93,7,72.381,0.495,0.820,138.000,124.000,0.527,0.95,1000
94,7,72.381,0.495,0.820,138.000,124.000,0.527,0.95,1000
95,7,77.845,0.493,0.820,137.000,125.000,0.523,0.95,1000
96,7,77.845,0.493,0.884,137.000,125.000,0.523,0.95,1000
97,7,77.845,0.493,0.884,137.000,125.000,0.523,0.95,1000
98,7,77.845,0.493,0.884,137.000,125.000,0.523,0.95,1000
99,7,77.734,0.493,0.887,137.000,125.000,0.523,0.95,1000
100,7,86.652,0.412,0.887,124.000,138.000,0.473,0.95,1000
1,6,69.424,0.345,0.111,96.000,166.000,0.366,0.95,1000
2,6,69.424,0.345,0.112,96.000,166.000,0.366,0.95,1000
3,6,69.024,0.357,0.113,90.000,172.000,0.344,0.95,1000
4,6,69.024,0.357,0.114,90.000,172.000,0.344,0.95,1000
5,6,69.024,0.357,0.116,90.000,172.000,0.344,0.95,1000
6,6,63.140,0.576,0.118,133.000,129.000,0.508,0.95,1000
7,6,63.133,0.576,0.118,133.000,129.000,0.508,0.95,1000
8,6,61.944,0.602,0.120,143.000,119.000,0.546,0.95,1000
9,6,61.945,0.602,0.222,143.000,119.000,0.546,0.95,1000
10,6,61.947,0.600,0.223,142.000,120.000,0.542,0.95,1000
11,6,61.936,0.600,0.224,142.000,120.000,0.542,0.95,1000
12,6,61.528,0.627,0.224,150.000,112.000,0.573,0.95,1000
13,6,61.431,0.635,0.225,152.000,110.000,0.580,0.95,1000
14,6,61.503,0.629,0.225,154.000,108.000,0.588,0.95,1000
15,6,61.504,0.629,0.226,154.000,108.000,0.588,0.95,1000
16,6,61.504,0.629,0.226,154.000,108.000,0.588,0.95,1000
17,6,56.695,0.667,0.226,163.000,99.000,0.622,0.95,1000
18,6,56.697,0.667,0.227,163.000,99.000,0.622,0.95,1000
19,6,56.733,0.667,0.227,163.000,99.000,0.622,0.95,1000
20,6,56.332,0.667,0.228,163.000,99.000,0.622,0.95,1000
21,6,56.255,0.667,0.284,163.000,99.000,0.622,0.95,1000
22,6,56.209,0.671,0.284,164.000,98.000,0.626,0.95,1000
23,6,56.223,0.669,0.285,164.000,98.000,0.626,0.95,1000
24,6,57.246,0.669,0.433,164.000,98.000,0.626,0.95,1000
25,6,56.538,0.669,0.433,164.000,98.000,0.626,0.95,1000
26,6,56.538,0.669,0.535,164.000,98.000,0.626,0.95,1000
27,6,56.519,0.669,0.539,164.000,98.000,0.626,0.95,1000
28,6,56.519,0.669,0.539,164.000,98.000,0.626,0.95,1000
29,6,56.719,0.669,0.540,164.000,98.000,0.626,0.95,1000
30,6,56.874,0.669,0.540,164.000,98.000,0.626,0.95,1000
31,6,56.532,0.669,0.540,164.000,98.000,0.626,0.95,1000
32,6,56.163,0.675,0.541,160.000,102.000,0.611,0.95,1000
33,6,56.261,0.673,0.541,160.000,102.000,0.611,0.95,1000
34,6,56.348,0.675,0.542,161.000,101.000,0.615,0.95,1000
35,6,56.117,0.675,0.543,161.000,101.000,0.615,0.95,1000
36,6,56.115,0.675,0.543,161.000,101.000,0.615,0.95,1000
37,6,56.115,0.675,0.544,161.000,101.000,0.615,0.95,1000
38,6,56.131,0.675,0.544,161.000,101.000,0.615,0.95,1000
39,6,56.135,0.675,0.597,161.000,101.000,0.615,0.95,1000
40,6,56.337,0.667,0.598,163.000,99.000,0.622,0.95,1000
41,6,56.638,0.667,0.598,163.000,99.000,0.622,0.95,1000
42,6,56.627,0.667,0.599,163.000,99.000,0.622,0.95,1000
43,6,56.482,0.667,0.599,162.000,100.000,0.618,0.95,1000
44,6,59.191,0.675,0.602,161.000,101.000,0.615,0.95,1000
45,6,59.520,0.675,0.618,161.000,101.000,0.615,0.95,1000
46,6,59.465,0.675,0.618,161.000,101.000,0.615,0.95,1000
47,6,59.477,0.673,0.619,160.000,102.000,0.611,0.95,1000
48,6,59.477,0.673,0.655,160.000,102.000,0.611,0.95,1000
49,6,59.494,0.673,0.656,160.000,102.000,0.611,0.95,1000
50,6,59.494,0.673,0.674,160.000,102.000,0.611,0.95,1000
51,6,59.442,0.675,0.674,160.000,102.000,0.611,0.95,1000
52,6,59.298,0.675,0.675,160.000,102.000,0.611,0.95,1000
53,6,59.358,0.673,0.675,160.000,102.000,0.611,0.95,1000
54,6,59.335,0.675,0.676,161.000,101.000,0.615,0.95,1000
55,6,56.854,0.675,0.676,161.000,101.000,0.615,0.95,1000
56,6,56.923,0.673,0.677,158.000,104.000,0.603,0.95,1000
57,6,56.923,0.673,0.677,158.000,104.000,0.603,0.95,1000
58,6,57.045,0.673,0.678,158.000,104.000,0.603,0.95,1000
59,6,57.045,0.673,0.678,158.000,104.000,0.603,0.95,1000
60,6,57.045,0.673,0.679,158.000,104.000,0.603,0.95,1000
61,6,58.046,0.673,0.679,158.000,104.000,0.603,0.95,1000
62,6,57.916,0.673,0.691,158.000,104.000,0.603,0.95,1000
63,6,57.924,0.673,0.692,158.000,104.000,0.603,0.95,1000
64,6,57.962,0.673,0.693,158.000,104.000,0.603,0.95,1000
65,6,56.943,0.673,0.693,158.000,104.000,0.603,0.95,1000
66,6,57.006,0.673,0.693,158.000,104.000,0.603,0.95,1000
67,6,57.475,0.673,0.694,158.000,104.000,0.603,0.95,1000
68,6,57.475,0.673,0.694,158.000,104.000,0.603,0.95,1000
69,6,59.937,0.673,0.694,157.000,105.000,0.599,0.95,1000
70,6,59.963,0.673,0.695,157.000,105.000,0.599,0.95,1000
71,6,59.963,0.673,0.695,157.000,105.000,0.599,0.95,1000
72,6,59.859,0.677,0.695,158.000,104.000,0.603,0.95,1000
73,6,59.475,0.582,0.696,134.000,128.000,0.511,0.95,1000
74,6,61.873,0.560,0.696,134.000,128.000,0.511,0.95,1000
75,6,61.993,0.560,0.696,134.000,128.000,0.511,0.95,1000
76,6,60.350,0.586,0.785,136.000,126.000,0.519,0.95,1000
77,6,61.188,0.586,0.785,136.000,126.000,0.519,0.95,1000
78,6,61.126,0.586,0.785,136.000,126.000,0.519,0.95,1000
79,6,60.930,0.586,0.786,136.000,126.000,0.519,0.95,1000
80,6,60.930,0.586,0.786,136.000,126.000,0.519,0.95,1000
81,6,61.060,0.586,0.786,136.000,126.000,0.519,0.95,1000
82,6,61.060,0.586,0.787,136.000,126.000,0.519,0.95,1000
83,6,61.060,0.586,0.787,136.000,126.000,0.519,0.95,1000
84,6,62.419,0.586,0.787,136.000,126.000,0.519,0.95,1000
85,6,65.607,0.584,0.788,136.000,126.000,0.519,0.95,1000
86,6,65.607,0.584,0.788,136.000,126.000,0.519,0.95,1000
87,6,65.577,0.584,0.788,136.000,126.000,0.519,0.95,1000
88,6,65.576,0.584,0.789,136.000,126.000,0.519,0.95,1000
89,6,67.208,0.560,0.789,133.000,129.000,0.508,0.95,1000
90,6,71.253,0.507,0.789,127.000,135.000,0.485,0.95,1000
91,6,71.240,0.507,0.790,127.000,135.000,0.485,0.95,1000
92,6,71.199,0.511,0.790,128.000,134.000,0.489,0.95,1000
93,6,71.195,0.511,0.790,128.000,134.000,0.489,0.95,1000
94,6,71.195,0.511,0.791,128.000,134.000,0.489,0.95,1000
95,6,66.255,0.511,0.791,128.000,134.000,0.489,0.95,1000
96,6,63.998,0.538,0.791,132.000,130.000,0.504,0.95,1000
97,6,63.998,0.538,0.792,132.000,130.000,0.504,0.95,1000
98,6,64.011,0.538,0.792,132.000,130.000,0.504,0.95,1000
99,6,63.177,0.544,0.792,133.000,129.000,0.508,0.95,1000
100,6,63.177,0.542,0.793,133.000,129.000,0.508,0.95,1000
