a,b,c,d,e,f
950,3018.697452299645,1.769346389,200,150,25
960,2989.030121418061,1.771050083,200,150,25
970,2998.924307575117,1.772471661,200,150,25
980,3043.585701980167,1.773842612,200,150,25
990,2994.1973392693594,1.776159283,200,150,25
1000,3017.4997353236295,1.777786272,200,150,25
1010,3081.435804700761,1.780839962,200,150,25
1020,3027.5778521991633,1.783079774,200,150,25
1030,3081.6638111255556,1.786068528,200,150,25
1040,3014.6662492579876,1.787847794,200,150,25
1050,2999.5362096917743,1.790987432,200,150,25
1060,2993.055412214296,1.792789839,200,150,25
1070,3013.189288821563,1.794380896,200,150,25
1080,3013.742278063657,1.800318228,200,150,25
1090,2988.777487903978,1.802080637,200,150,25
1100,3034.2192347354253,1.803910829,200,150,25
1110,2998.170944891758,1.807804652,200,150,25
1120,3027.652636565032,1.811410021,200,150,25
1130,3027.652636565032,1.813763234,200,150,25
1140,3094.988737505455,1.816503709,200,150,25
1150,3009.4467480710227,1.818638621,200,150,25
1160,3028.638768330243,1.820844731,200,150,25
1170,3028.638768330243,1.823082078,200,150,25
1180,2976.8253338143772,1.825333223,200,150,25
1190,3042.08011407123,2.165376167,200,150,25
1200,3062.9952770740224,2.167298847,200,150,25
1210,3014.301848052073,2.168913672,200,150,25
1220,3085.085386896113,2.172028829,200,150,25
1230,3007.014304273477,2.173908618,200,150,25
1240,3007.014304273477,2.175551256,200,150,25
1250,3049.921373958454,2.177041127,200,150,25
1260,3015.373885310008,2.178520554,200,150,25
1270,3000.31129904495,2.180148518,200,150,25
1280,2993.86848541747,2.181740952,200,150,25
1290,2956.1095950951985,2.183515878,200,150,25
1300,3001.80025820503,2.325753476,200,150,25
1310,3028.5739551146216,2.326838152,200,150,25
1320,3036.413073780119,2.327952954,200,150,25
1330,3081.6843879195676,2.365402871,200,150,25
1340,3007.7125590413016,2.367953882,200,150,25
1350,3035.9622223780566,2.378196954,200,150,25
1360,3032.0465370894663,2.379724186,200,150,25
1370,3013.595016224741,2.381195254,200,150,25
1380,3043.5466726246395,2.382731786,200,150,25
1390,3043.5466726246395,2.387140319,200,150,25
1400,2993.2632751550996,2.40508387,200,150,25
1410,3032.427343587197,2.409981959,200,150,25
1420,2982.6263994046976,2.411805237,200,150,25
1430,2982.6263994046976,2.413065712,200,150,25
1440,3008.1671871765066,2.414441108,200,150,25
1450,2992.775895453481,2.415444509,200,150,25
1460,3015.912911018643,2.416447077,200,150,25
1470,3021.870046253403,2.515983,200,150,25
1480,3021.870046253403,2.516951823,200,150,25
1490,3022.912480605684,2.517921364,200,150,25
1500,3022.912480605684,2.518897324,200,150,25
1510,2997.98914947654,2.519859285,200,150,25
1520,3019.0421874878343,2.5208379,200,150,25
1530,2983.9943980970675,2.521826304,200,150,25
1540,3033.4366798318842,2.522900027,200,150,25
1550,3033.4366798318842,2.523967218,200,150,25
1560,3049.3555635521666,2.628476785,200,150,25
1570,3025.1898274382074,2.635169275,200,150,25
1580,3051.011395250429,2.636042204,200,150,25
1590,3051.011395250429,2.636912338,200,150,25
1600,3018.2842702443904,2.637842443,200,150,25
1610,3004.529443927601,2.638712859,200,150,25
1620,3013.2404528272828,2.639574588,200,150,25
1630,3013.454220637424,2.640453239,200,150,25
1640,3034.522261926053,2.64131735,200,150,25
1650,3014.209333572346,2.642233938,200,150,25
1660,3020.1722105114773,2.643104704,200,150,25
1670,2964.7383047253215,2.742292874,200,150,25
1680,3044.1573965253356,2.743671835,200,150,25
1690,3060.972028220466,2.744850739,200,150,25
1700,3085.903050900127,2.745777064,200,150,25
1710,2995.86489544682,2.746651428,200,150,25
1720,3029.723142922863,2.747534688,200,150,25
1730,3040.5142787379627,2.748429464,200,150,25
1740,2999.487250879878,2.749317298,200,150,25
1750,3037.6920353106148,2.750290118,200,150,25
1760,3016.4060917857637,2.751281839,200,150,25
1770,3011.428090336164,2.828197248,200,150,25
1780,3026.928012222929,2.829194589,200,150,25
1790,3044.876025224459,2.830047909,200,150,25
1800,3036.923145415013,2.830907645,200,150,25
1810,3097.299265274801,2.831799383,200,150,25
1820,3020.7045356886015,2.832674118,200,150,25
1830,3020.7045356886015,2.833579598,200,150,25
1840,3049.58955249362,2.834449085,200,150,25
1850,3030.008958867522,2.835302833,200,150,25
1860,3036.472566727937,2.836163947,200,150,25
1870,3030.008958867522,2.837028444,200,150,25
1880,3063.5352485483454,2.909382337,200,150,25
1890,3057.309605389701,2.910947233,200,150,25
1900,3023.060616264069,2.912434597,200,150,25
1910,2995.736453456974,2.914544835,200,150,25
1920,2982.7843771154635,2.91641944,200,150,25
1930,3041.7353087059173,2.917766484,200,150,25
1940,3041.7353087059173,2.919083727,200,150,25
1950,3041.7353087059173,2.996047125,200,150,25
1960,3041.7353087059173,2.997426533,200,150,25
1970,3022.5533950681624,2.999970954,200,150,25
1980,3062.572358222493,3.001186988,200,150,25
1990,3062.572358222493,3.002287269,200,150,25
2000,3077.9362284136446,3.003146123,200,150,25
2010,3028.0377169722374,3.004026678,200,150,25
2020,3007.897767799019,3.004912797,200,150,25
2030,3037.317015913583,3.005806494,200,150,25
2040,3040.010579103395,3.162545711,200,150,25
2050,3050.3096683347176,3.166313784,200,150,25
2060,3050.3096683347176,3.16725591,200,150,25
2070,3050.3096683347176,3.168464786,200,150,25
2080,3072.11385821345,3.169471894,200,150,25
2090,3029.090715744347,3.170455044,200,150,25
2100,3048.5518729779064,3.17180456,200,150,25
2110,3028.812113572605,3.172979696,200,150,25
2120,3029.3419646858574,3.173959958,200,150,25
2130,3033.6814078233983,3.257717756,200,150,25
2140,3081.8989508655354,3.267027838,200,150,25
2150,3010.851404739685,3.267933169,200,150,25
2160,3043.551911586163,3.268800878,200,150,25
2170,3052.7160389242435,3.269920691,200,150,25
2180,3039.2026952103647,3.270938338,200,150,25
2190,2999.0584284283273,3.272223485,200,150,25
2200,3041.8006110530487,3.273445208,200,150,25
2210,3063.613287225673,3.274757055,200,150,25
2220,3013.2300086410482,3.346121823,200,150,25
2230,3025.571780951323,3.347479004,200,150,25
2240,3077.036451803293,3.348669343,200,150,25
2250,3077.036451803293,3.349771548,200,150,25
2260,3106.1163617338466,3.351016463,200,150,25
2270,3106.1163617338466,3.351919721,200,150,25
2280,3030.714163315587,3.352792596,200,150,25
2290,3068.9082197511825,3.353680596,200,150,25
2300,3068.9082197511825,3.354594106,200,150,25
2310,3068.9082197511825,3.465682558,200,150,25
2320,3075.9470018791626,3.467268495,200,150,25
2330,3049.9096935663506,3.468805619,200,150,25
2340,3008.736368195313,3.470334585,200,150,25
2350,3025.2463205512404,3.471972349,200,150,25
2360,3069.7382391490005,3.473823084,200,150,25
2370,3055.6323576810987,3.476029401,200,150,25
2380,3050.7113684923515,3.555475666,200,150,25
2390,3013.081180447047,3.556476571,200,150,25
2400,3062.9842288794484,3.557434094,200,150,25
2410,3045.3618960173762,3.558376328,200,150,25
2420,3045.3618960173762,3.559292843,200,150,25
2430,3038.370389480441,3.560232893,200,150,25
2440,3039.0159242460495,3.56139724,200,150,25
2450,3048.283955726344,3.5628478,200,150,25
2460,3037.0316635164504,3.564402868,200,150,25
2470,3022.0404977491594,3.669387165,200,150,25
2480,3059.4329164753185,3.670496355,200,150,25
2490,3018.76479989844,3.671776048,200,150,25
2500,3015.559147800647,3.673102441,200,150,25
2510,3071.6160103375087,3.674405324,200,150,25
2520,3010.4573526140866,3.675825463,200,150,25
2530,3010.4573526140866,3.677292939,200,150,25
2540,3014.5693007239033,3.7476458,200,150,25
2550,3008.9256442572605,3.749012876,200,150,25
2560,3009.9599811015128,3.750481869,200,150,25
2570,3036.097251520752,3.751892421,200,150,25
2580,3037.296566998269,3.754611959,200,150,25
2590,3036.097251520752,3.756122452,200,150,25
2600,3075.8040292266405,3.757662946,200,150,25
2610,3056.494463841994,3.761439139,200,150,25
2620,3062.139979340826,3.762701892,200,150,25
2630,3056.494463841994,3.764107039,200,150,25
2640,2994.2470986321287,3.765519894,200,150,25
2650,3029.0430827380897,3.766668814,200,150,25
2660,3030.3765522555923,3.76815633,200,150,25
2670,3015.666000632737,3.76949986,200,150,25
2680,3012.067303356405,3.907174197,200,150,25
2690,3037.221526056949,3.920464941,200,150,25
2700,3010.058302497196,3.921366165,200,150,25
2710,3030.3339061845622,3.922265717,200,150,25
2720,3065.5150377159857,3.923174885,200,150,25
2730,3018.3598975676573,3.924069687,200,150,25
2740,3036.1736303576786,3.925167866,200,150,25
2750,3002.5284985355906,3.92597508,200,150,25
2760,3015.608079564642,3.926899737,200,150,25
2770,3028.5311812029177,3.928309959,200,150,25
2780,3046.0034436101614,4.028045219,200,150,25
2790,3023.835390450598,4.029353377,200,150,25
2800,3021.3210881231225,4.0306792,200,150,25
2810,3008.3489287292637,4.032043289,200,150,25
2820,3008.3489287292637,4.033367339,200,150,25
2830,2981.509594387496,4.034720894,200,150,25
2840,3042.4647274752706,4.036064899,200,150,25
2850,3016.4919826850874,4.037179134,200,150,25
2860,3054.5505747428906,4.105402782,200,150,25
2870,3013.4190026889373,4.106420731,200,150,25
2880,3082.3127846655675,4.108001125,200,150,25
2890,3082.3127846655675,4.109554855,200,150,25
2900,3082.3127846655675,4.11053464,200,150,25
2910,3049.577819577124,4.111735644,200,150,25
2920,3049.577819577124,4.113178469,200,150,25
2930,3026.123147950633,4.186899742,200,150,25
2940,3026.123147950633,4.188829829,200,150,25
2950,3048.265481895404,4.190245057,200,150,25
2960,3048.265481895404,4.191620541,200,150,25
2970,3041.62504645597,4.192988377,200,150,25
2980,3042.4532596963013,4.19435594,200,150,25
2990,3032.7051297280777,4.195736217,200,150,25
3000,3047.6331032937337,4.197115059,200,150,25
3010,3075.6399140898607,4.283057869,200,150,25
3020,3075.6399140898607,4.284665226,200,150,25
3030,3058.541828065201,4.286208095,200,150,25
3040,3058.541828065201,4.287108817,200,150,25
3050,3058.541828065201,4.288002564,200,150,25
3060,3052.931246443282,4.288862456,200,150,25
3070,3004.078721872791,4.289820364,200,150,25
3080,3003.212661105069,4.290808974,200,150,25
3090,3038.7052594827323,4.291836822,200,150,25
3100,3045.9037499349724,4.365619055,200,150,25
3110,3045.9037499349724,4.367101934,200,150,25
3120,3062.797100655605,4.368550396,200,150,25
3130,3066.8483980183883,4.370007485,200,150,25
3140,3066.8483980183883,4.371583342,200,150,25
3150,3031.073714029125,4.373577082,200,150,25
3160,3083.5417688827206,4.374976835,200,150,25
3170,3086.5734360587167,4.460644235,200,150,25
3180,3046.4117094130042,4.461531038,200,150,25
3190,3046.9447877358657,4.462432116,200,150,25
3200,3021.1787326482686,4.4634706,200,150,25
3210,3056.5096593366943,4.464399733,200,150,25
3220,3056.5096593366943,4.465326131,200,150,25
3230,3050.784947666872,4.466260628,200,150,25
3240,3060.6290957958627,4.499430395,200,150,25
3250,3060.3983330252086,4.501273865,200,150,25
3260,3119.299783775439,4.502834097,200,150,25
3270,3071.7309695890394,4.557172866,200,150,25
3280,3109.061354180394,4.558778356,200,150,25
3290,3066.882502771388,4.56023456,200,150,25
3300,3086.9233836949224,4.562601895,200,150,25
3310,3094.7730748970207,4.563974126,200,150,25
3320,3094.7730748970207,4.565146576,200,150,25
3330,3106.3699414846674,4.56605879,200,150,25
3340,3076.305392967642,4.631044673,200,150,25
3350,3067.520953494492,4.63246662,200,150,25
3360,3067.520953494492,4.633667623,200,150,25
3370,3054.203055857179,4.635027076,200,150,25
3380,3123.342494503779,4.636412302,200,150,25
3390,3123.342494503779,4.637820532,200,150,25
3400,3078.403597035605,4.638767782,200,150,25
3410,3071.860928862845,4.63971609,200,150,25
3420,3072.833406451372,4.640673217,200,150,25
3430,3127.203943118195,4.755995502,200,150,25
3440,3105.95285471633,4.757291728,200,150,25
3450,3105.95285471633,4.758648555,200,150,25
3460,3093.951163384537,4.760047291,200,150,25
3470,3099.062456796625,4.761440195,200,150,25
3480,3064.4874266838633,4.762922892,200,150,25
3490,3072.017452770242,4.765484412,200,150,25
3500,3069.5369325227034,4.768699088,200,150,25
3510,3067.3412438778932,4.770180503,200,150,25
3520,3045.5777223963464,4.77165336,200,150,25
3530,3081.6446256413433,4.773154958,200,150,25
3540,3062.5346195794355,4.774644958,200,150,25
3550,3113.562088387119,4.77555613,200,150,25
3560,3113.562088387119,4.77647656,200,150,25
3570,3111.574728327403,4.777380335,200,150,25
3580,3113.803080623073,4.939093518,200,150,25
3590,3087.953385254189,4.943803005,200,150,25
3600,3064.336548533874,4.945163072,200,150,25
3610,3052.6982523956312,4.946453885,200,150,25
3620,3077.7830238086467,4.947755957,200,150,25
3630,3022.2511957971487,4.949103272,200,150,25
3640,3111.407532191927,4.950487988,200,150,25
3650,3072.3757367907638,5.032258458,200,150,25
3660,3053.7212864566377,5.032678658,200,150,25
3670,3081.0308151493014,5.033326886,200,150,25
3680,3081.0308151493014,5.033995711,200,150,25
3690,3065.820371885749,5.034870643,200,150,25
3700,3104.4810276741246,5.035945857,200,150,25
3710,3046.9902233192865,5.037631981,200,150,25
3720,3018.2669642877977,5.060403486,200,150,25
3730,3069.231015108899,5.060673055,200,150,25
3740,3103.0548542227866,5.06093192,200,150,25
3750,3091.569445452868,5.061201132,200,150,25
3760,3081.997148885505,5.0616697,200,150,25
3770,3095.120452174368,5.062168098,200,150,25
3780,3113.054546814339,5.062632578,200,150,25
3790,3069.3424158263983,5.063097575,200,150,25
3800,3110.0687648330745,5.063562128,200,150,25
3810,3098.2726867501997,5.064039563,200,150,25
3820,3072.9371115409754,5.064512437,200,150,25
3830,3075.811881526155,5.064993907,200,150,25
3840,3061.213204865354,5.065723961,200,150,25
3850,3108.8399271411718,5.066672612,200,150,25
3860,3064.1431916104057,5.067437825,200,150,25
3870,3058.216796099211,5.068072116,200,150,25
3880,3048.9136011474097,5.069097846,200,150,25
3890,3088.8556848868093,5.151345123,200,150,25
3900,3074.2052055218637,5.151601636,200,150,25
3910,3109.018108518799,5.151843798,200,150,25
3920,3098.3127255062363,5.152081546,200,150,25
3930,3056.393453930806,5.152327284,200,150,25
3940,3056.774192610192,5.152573252,200,150,25
3950,3101.4425907885457,5.152823168,200,150,25
3960,3051.750188687505,5.153072199,200,150,25
3970,3131.03492108282,5.153316696,200,150,25
3980,3056.458659503429,5.153570921,200,150,25
3990,3097.2839549251044,5.153823967,200,150,25
4000,3103.7841226869105,5.154072582,200,150,25
4010,3103.7841226869105,5.154319321,200,150,25
4020,3059.3892741322443,5.154561506,200,150,25
4030,3092.038280608041,5.154817437,200,150,25
4040,3075.520662092968,5.155073596,200,150,25
4050,3105.370638263161,5.155325357,200,150,25
4060,3108.690600778339,5.155581018,200,150,25
4070,3089.524470075757,5.155826046,200,150,25
4080,3086.5199952959924,5.156069937,200,150,25
4090,3094.802191385866,5.156319406,200,150,25
4100,3094.802191385866,5.156564876,200,150,25
4110,3094.802191385866,5.156810477,200,150,25
4120,3113.7912800325257,5.157057053,200,150,25
4130,3091.9932773904247,5.157484653,200,150,25
4140,3106.7387212407684,5.157925627,200,150,25
4150,3094.728829763309,5.158408986,200,150,25
4160,3111.636259305604,5.158912958,200,150,25
4170,3102.7561103280505,5.159399787,200,150,25
4180,3102.7561103280505,5.159674947,200,150,25
4190,3110.01279054067,5.159955201,200,150,25
4200,3133.9916518569426,5.160214768,200,150,25
4210,3124.2115733861247,5.160518888,200,150,25
4220,3094.14812295003,5.160888119,200,150,25
4230,3091.1068135979212,5.221043049,200,150,25
4240,3105.761684107495,5.222042364,200,150,25
4250,3105.761684107495,5.222322871,200,150,25
4260,3105.761684107495,5.222675787,200,150,25
4270,3141.090281530808,5.222960197,200,150,25
4280,3141.090281530808,5.223235393,200,150,25
4290,3116.316298642011,5.223519433,200,150,25
4300,3103.9038708178878,5.223808427,200,150,25
4310,3124.3376343033233,5.224161364,200,150,25
4320,3124.3376343033233,5.224511597,200,150,25
4330,3103.600774464299,5.225002807,200,150,25
4340,3145.238918233327,5.225361381,200,150,25
4350,3134.444746538425,5.225741948,200,150,25
4360,3121.5594795557745,5.226001237,200,150,25
4370,3125.754683139137,5.226255167,200,150,25
4380,3151.5825705674465,5.226507973,200,150,25
4390,3088.9486615175333,5.226767784,200,150,25
4400,3125.3887206028303,5.227121938,200,150,25
4410,3125.3887206028303,5.227379217,200,150,25
4420,3120.0002899590204,5.227639186,200,150,25
4430,3095.5697143483085,5.227895821,200,150,25
4440,3103.8921263496227,5.228155459,200,150,25
4450,3093.223786600186,5.228414781,200,150,25
4460,3118.801919428343,5.228675076,200,150,25
4470,3108.7714741287627,5.228957158,200,150,25
4480,3120.7555647355352,5.229223702,200,150,25
4490,3096.9240620458354,5.229494906,200,150,25
4500,3090.0296479105277,5.229749357,200,150,25
4510,3118.8012650942887,5.230003363,200,150,25
4520,3097.2536546124525,5.230265238,200,150,25
4530,3111.7270821656957,5.230524722,200,150,25
4540,3108.93029766313,5.230798938,200,150,25
4550,3115.267072202451,5.231076433,200,150,25
4560,3092.0831368838253,5.231354263,200,150,25
4570,3094.6048076289803,5.231643974,200,150,25
4580,3107.37073347167,5.336783722,200,150,25
4590,3099.2745097038346,5.337423084,200,150,25
4600,3099.2745097038346,5.337699319,200,150,25
4610,3103.4073657652775,5.337968381,200,150,25
4620,3114.462738500302,5.338348393,200,150,25
4630,3105.0289160433504,5.338621823,200,150,25
4640,3094.552301849796,5.338946367,200,150,25
4650,3092.2504614364534,5.339396231,200,150,25
4660,3071.3442888255413,5.339660854,200,150,25
4670,3089.7124235580877,5.339925908,200,150,25
4680,3129.3330815128115,5.340201028,200,150,25
4690,3136.653251408851,5.340459438,200,150,25
4700,3136.653251408851,5.340722884,200,150,25
4710,3072.863515136748,5.340990328,200,150,25
4720,3046.1874485331714,5.341250422,200,150,25
4730,3091.325633368298,5.341511631,200,150,25
4740,3081.406179181403,5.341774357,200,150,25
4750,3078.8027560925134,5.342039648,200,150,25
4760,3094.276325762244,5.342297553,200,150,25
4770,3083.839233471543,5.342563857,200,150,25
4780,3082.871504479664,5.342840082,200,150,25
4790,3062.8031380283014,5.343229559,200,150,25
4800,3081.0313223534295,5.343656831,200,150,25
4810,3094.6320445611414,5.344085287,200,150,25
4820,3098.119932177396,5.344485647,200,150,25
4830,3098.119932177396,5.344983418,200,150,25
4840,3098.119932177396,5.345905601,200,150,25
4850,3098.119932177396,5.346824058,200,150,25
4860,3095.1820739114546,5.418159867,200,150,25
4870,3095.334104809428,5.418440073,200,150,25
4880,3065.8682425151314,5.418699064,200,150,25
4890,3054.165451312674,5.418963859,200,150,25
4900,3064.605854767885,5.419250423,200,150,25
4910,3105.796339565099,5.419861052,200,150,25
4920,3054.932539711565,5.420230096,200,150,25
4930,3061.8918662530123,5.420707074,200,150,25
4940,3076.4768259823327,5.421336977,200,150,25
4950,3076.4768259823327,5.421705834,200,150,25
4960,3078.8391199008506,5.422074852,200,150,25
4970,3055.924393565228,5.422584413,200,150,25
4980,3095.0902627621476,5.423039426,200,150,25
4990,3085.81287497993,5.423686404,200,150,25
5000,3048.77075168745,5.424072282,200,150,25
10,2408.542244837109,0.003551212,200,150,25
20,2408.542244837109,0.007167484,200,150,25
30,2408.542244837109,0.086054927,200,150,25
40,2390.3771319585003,0.089688015,200,150,25
50,2474.3436821513656,0.092987287,200,150,25
60,2474.3436821513656,0.125165707,200,150,25
70,2506.020650225813,0.154604384,200,150,25
80,2506.020650225813,0.158146145,200,150,25
90,2623.560051174994,0.276107297,200,150,25
100,2594.4521625093075,0.282111917,200,150,25
110,2585.963147514213,0.28328478,200,150,25
120,2585.963147514213,0.284387874,200,150,25
130,2585.963147514213,0.285498395,200,150,25
140,2602.0756121711256,0.287085407,200,150,25
150,2671.59943670023,0.288797365,200,150,25
160,2786.3448526456846,0.290384914,200,150,25
170,2651.9967008577914,0.334823509,200,150,25
180,2667.1969751088645,0.337523889,200,150,25
190,2630.1111558078005,0.338908047,200,150,25
200,2696.4704357111436,0.339976549,200,150,25
210,2649.3521114795694,0.341019934,200,150,25
220,2664.52894555615,0.342061531,200,150,25
230,2718.874060643351,0.343058077,200,150,25
240,2670.653691187428,0.344090505,200,150,25
250,2626.807226292723,0.345137927,200,150,25
260,2689.8462019612425,0.521440384,200,150,25
270,2698.2042464906494,0.522997182,200,150,25
280,2733.8049409024343,0.524551966,200,150,25
290,2776.423414846793,0.526154065,200,150,25
300,2779.9484544309043,0.528216654,200,150,25
310,2779.9484544309043,0.611917771,200,150,25
320,2754.736842898053,0.613069551,200,150,25
330,2863.5195515513624,0.614156553,200,150,25
340,2802.664075953457,0.615525885,200,150,25
350,2767.9212333044497,0.61745291,200,150,25
360,2817.244989530471,0.619106665,200,150,25
370,2817.244989530471,0.62074823,200,150,25
380,2762.3542399308076,0.714373177,200,150,25
390,2788.9076937497866,0.715823188,200,150,25
400,2851.8725502387097,0.717440856,200,150,25
410,2898.7857226998913,0.719007886,200,150,25
420,2873.707256423519,0.720600656,200,150,25
430,2818.1734996178393,0.721921055,200,150,25
440,2761.83567531233,0.722854886,200,150,25
450,2750.4821259288046,0.8156482,200,150,25
460,2849.7750060506655,0.817105113,200,150,25
470,2849.7750060506655,0.81837943,200,150,25
480,2799.7806618039867,0.819778005,200,150,25
490,2892.9615355954443,0.821012536,200,150,25
500,2909.255466205175,0.822539872,200,150,25
510,2875.850630713052,0.823649101,200,150,25
520,2939.709807523867,0.824615421,200,150,25
530,2939.709807523867,0.915617668,200,150,25
540,2904.042586385882,0.917244397,200,150,25
550,2942.326775578533,0.918509605,200,150,25
560,2966.528324115539,0.919710381,200,150,25
570,2966.528324115539,0.921095755,200,150,25
580,2949.714396229818,0.922579155,200,150,25
590,2924.014403037491,0.9240896,200,150,25
600,2988.6571505354673,1.062267408,200,150,25
610,3003.8107624167324,1.063931842,200,150,25
620,2961.1086013585536,1.065557872,200,150,25
630,2942.5116620880035,1.067394413,200,150,25
640,2979.1875534930346,1.073870587,200,150,25
650,3010.8608409813,1.075025048,200,150,25
660,2928.0288086387022,1.076061442,200,150,25
670,2928.0288086387022,1.077240008,200,150,25
680,2929.6856705475975,1.078281296,200,150,25
690,2987.0179343072305,1.081856196,200,150,25
700,2903.434639867545,1.083131685,200,150,25
710,2999.113113797521,1.084358081,200,150,25
720,2965.7932388405848,1.219857927,200,150,25
730,2961.302909166359,1.2340708,200,150,25
740,2961.302909166359,1.237798828,200,150,25
750,2977.8565884834093,1.239392146,200,150,25
760,2904.462284206324,1.273217834,200,150,25
770,3000.5422198528245,1.278876107,200,150,25
780,3000.5422198528245,1.281194927,200,150,25
790,2941.325970005314,1.282833406,200,150,25
800,2938.4086709495127,1.284751178,200,150,25
810,2947.1094858764623,1.286532776,200,150,25
820,2995.9264989491853,1.287652136,200,150,25
830,3044.230462085385,1.288767617,200,150,25
840,3007.32735506865,1.290806079,200,150,25
850,2961.3401844572254,1.301830739,200,150,25
860,2961.3401844572254,1.303673784,200,150,25
870,2962.5634789839373,1.305837684,200,150,25
880,2952.666926285059,1.307281761,200,150,25
890,2990.7955658102437,1.308997601,200,150,25
900,2963.4198889594936,1.311607086,200,150,25
910,3037.6825100213455,1.313652787,200,150,25
920,3037.6825100213455,1.315153633,200,150,25
930,3085.846209447653,1.317306503,200,150,25
940,3009.7495093275866,1.318942613,200,150,25
950,3009.7495093275866,1.320461039,200,150,25
960,3029.2445049196276,1.322123553,200,150,25
970,3035.4284430920484,1.323741036,200,150,25
980,2989.0651613003615,1.325436513,200,150,25
990,2993.983160598233,1.327450557,200,150,25
1000,3078.260650260939,1.329287134,200,150,25
1010,3000.5326577714936,1.330882557,200,150,25
1020,2985.1648028846635,1.332803639,200,150,25
1030,2997.792899690435,1.334937206,200,150,25
1040,2986.875403061719,1.336897308,200,150,25
1050,3037.4098388576776,1.339055627,200,150,25
1060,3013.562799353163,1.341069194,200,150,25
1070,3007.068690407341,1.343053269,200,150,25
1080,2980.0205291491393,1.345310304,200,150,25
1090,3045.1492792133636,1.347328048,200,150,25
1100,3016.3728894526066,1.349613128,200,150,25
1110,3078.6205903247137,1.351773901,200,150,25
1120,3015.8320575043495,1.353870639,200,150,25
1130,2979.0880542340715,1.356263134,200,150,25
1140,2979.0880542340715,1.358458738,200,150,25
1150,2980.5601406518695,1.360806226,200,150,25
1160,3056.768258432605,1.363140582,200,150,25
1170,3056.768258432605,1.365341879,200,150,25
1180,3046.466766279048,1.366995679,200,150,25
1190,3082.011174189339,1.368121708,200,150,25
1200,3021.498257536177,1.369250149,200,150,25
1210,3014.575858224368,1.370734163,200,150,25
1220,3045.0845649685725,1.372524477,200,150,25
1230,3062.0447036173246,1.374293268,200,150,25
1240,3062.0447036173246,1.738298292,200,150,25
1250,3117.3177855821027,1.741057943,200,150,25
1260,3088.9589491793413,1.796915277,200,150,25
1270,3041.3615601614338,1.806491437,200,150,25
1280,3011.468529094432,1.808198603,200,150,25
1290,3073.3721142461736,1.810069231,200,150,25
1300,3057.9512555056835,1.812807508,200,150,25
1310,3057.9512555056835,1.814477517,200,150,25
1320,3057.9512555056835,1.815960546,200,150,25
1330,3068.656556753052,1.817316366,200,150,25
1340,3086.596695287625,1.819447852,200,150,25
1350,3105.7237561509264,1.821923656,200,150,25
1360,3026.7314103128474,1.823433354,200,150,25
1370,3000.7151197702256,1.824796512,200,150,25
1380,3001.0823285538004,1.826285749,200,150,25
1390,3000.7151197702256,1.827496256,200,150,25
1400,2997.9682926083337,1.989266174,200,150,25
1410,3003.0093464790225,1.991449745,200,150,25
1420,3056.237489452784,1.992988864,200,150,25
1430,3026.3656683229897,2.014148558,200,150,25
1440,3013.7830002606934,2.015760118,200,150,25
1450,3013.7830002606934,2.017360412,200,150,25
1460,3062.551223142133,2.018933543,200,150,25
1470,3033.2940507044896,2.020575028,200,150,25
1480,2996.625500339196,2.064929014,200,150,25
1490,2979.198461681198,2.066342809,200,150,25
1500,3029.314034676934,2.06808489,200,150,25
1510,2988.574141628051,2.069326194,200,150,25
1520,3047.027024199835,2.070549972,200,150,25
1530,3047.027024199835,2.071954659,200,150,25
1540,3038.2607832201843,2.073741429,200,150,25
1550,3033.4990002282007,2.185960575,200,150,25
1560,3063.466787858377,2.187413465,200,150,25
1570,3063.466787858377,2.190507277,200,150,25
1580,3063.466787858377,2.197551275,200,150,25
1590,3102.1696644181666,2.198420149,200,150,25
1600,2979.648823071866,2.199285949,200,150,25
1610,3036.860137541831,2.200157074,200,150,25
1620,3023.179625919904,2.201061989,200,150,25
1630,3029.323387645062,2.201875205,200,150,25
1640,3040.9465004219533,2.202684347,200,150,25
1650,3030.259919842558,2.271710158,200,150,25
1660,3043.248203375926,2.27280824,200,150,25
1670,2996.1924549268156,2.273668632,200,150,25
1680,3001.407231897502,2.274631675,200,150,25
1690,3001.407231897502,2.275601459,200,150,25
1700,3012.4632501945503,2.276531519,200,150,25
1710,3093.6689235007343,2.28028286,200,150,25
1720,3122.7802723537056,2.28183434,200,150,25
1730,3122.7802723537056,2.283460122,200,150,25
1740,3050.9041175560005,2.380092007,200,150,25
1750,3090.31080050235,2.381336824,200,150,25
1760,3037.466554452163,2.382664078,200,150,25
1770,3047.028652947656,2.383748295,200,150,25
1780,3047.028652947656,2.384598917,200,150,25
1790,3042.913718297431,2.385460057,200,150,25
1800,2999.2995619994413,2.386325433,200,150,25
1810,3017.28299493159,2.387193959,200,150,25
1820,3058.5770265331766,2.388069008,200,150,25
1830,3084.0420406445255,2.38893814,200,150,25
1840,3033.1741652748087,2.475837942,200,150,25
1850,3043.2062475988914,2.484234987,200,150,25
1860,3041.0000569168137,2.485699538,200,150,25
1870,3066.7534338730134,2.487383018,200,150,25
1880,3066.7534338730134,2.488716418,200,150,25
1890,3073.4834237581013,2.489794417,200,150,25
1900,3080.6395307853372,2.490695027,200,150,25
1910,3113.349007119435,2.496158199,200,150,25
1920,3047.8284304264466,2.497040218,200,150,25
