a,b,c,d,e
440,3023.117286689883,9.374898884,200,60
450,3023.117286689883,9.390038985,200,60
460,3023.117286689883,9.402898535,200,60
470,3023.117286689883,9.416951118,200,60
480,3023.117286689883,9.578017711,200,60
490,3023.117286689883,10.172696431,200,60
500,3023.117286689883,10.178413286,200,60
510,3023.117286689883,10.422523907,200,60
520,3023.117286689883,10.715052396,200,60
530,3023.117286689883,10.953020995,200,60
540,3024.073620380909,11.109144885,200,60
550,3024.068646053526,11.414758707,200,60
560,3023.117286689883,11.648452001,200,60
570,3023.595453535396,11.700607718,200,60
580,3023.117286689883,11.937710854,200,60
590,3023.117286689883,11.944150722,200,60
600,3023.117286689883,12.268156794,200,60
610,3023.117286689883,12.273569213,200,60
620,3023.117286689883,12.401126395,200,60
630,3023.117286689883,12.799123426,200,60
640,3023.117286689883,12.980058265,200,60
650,3024.068646053526,13.742144145,200,60
660,3023.117286689883,13.837685686,200,60
670,3023.117286689883,14.143052753,200,60
680,3023.117286689883,14.1497627,200,60
690,3023.117286689883,14.155670737,200,60
700,3023.117286689883,14.478315475,200,60
710,3023.117286689883,14.52013661,200,60
720,3023.117286689883,14.903739446,200,60
730,3023.117286689883,15.104382159,200,60
740,3024.068646053526,15.276938166,200,60
750,3023.117286689883,15.4617514,200,60
760,3023.117286689883,15.469779542,200,60
770,3023.117286689883,15.880734732,200,60
780,3024.073620380909,15.888272459,200,60
790,3023.117286689883,15.897037273,200,60
800,3023.117286689883,16.556077754,200,60
810,3023.117286689883,16.65072312,200,60
820,3024.073620380909,16.65786882,200,60
830,3023.117286689883,16.934982827,200,60
840,3023.595453535396,17.128019891,200,60
850,3023.117286689883,17.3604541,200,60
860,3023.117286689883,17.517376503,200,60
870,3023.117286689883,17.744138651,200,60
880,3023.117286689883,18.05043624,200,60
890,3023.117286689883,18.328240151,200,60
900,3023.117286689883,18.441429852,200,60
910,3023.117286689883,18.508258469,200,60
920,3023.117286689883,18.518758978,200,60
930,3024.068646053526,18.858861905,200,60
940,3023.117286689883,18.866341915,200,60
950,3023.117286689883,19.190113704,200,60
960,3023.117286689883,19.345789054,200,60
970,3023.117286689883,19.565281271,200,60
980,3023.117286689883,19.765537279,200,60
990,3023.117286689883,19.773408019,200,60
1000,3023.117286689883,19.783295795,200,60
10,2567.586036916878,0.838340313,200,40
20,2750.5772643228893,0.86684354,200,40
30,2812.9040700521846,0.874511061,200,40
40,2953.759713020547,0.901212223,200,40
50,2937.5657117384517,1.284986151,200,40
60,2960.8263820456727,2.11921739,200,40
70,2998.335464528258,2.463548773,200,40
80,3067.9489223527194,2.529762825,200,40
90,3037.6368710175343,2.535194153,200,40
100,3068.75597170114,2.937053384,200,40
110,3068.75597170114,3.141789302,200,40
120,3075.630889602958,3.331054406,200,40
130,3075.630889602958,3.338356954,200,40
140,3076.8092605828574,3.6730806,200,40
150,3075.630889602958,3.869292707,200,40
160,3075.630889602958,4.0003946,200,40
170,3076.5822489666016,4.315691801,200,40
180,3075.630889602958,4.623426158,200,40
190,3075.630889602958,4.856316536,200,40
200,3075.630889602958,5.014267022,200,40
210,3075.630889602958,5.311446168,200,40
220,3075.630889602958,5.515457954,200,40
230,3075.630889602958,5.810132996,200,40
240,3075.630889602958,6.007218478,200,40
250,3075.630889602958,6.322170985,200,40
260,3075.630889602958,6.534013204,200,40
270,3075.630889602958,6.791548676,200,40
280,3075.630889602958,7.119361322,200,40
290,3075.630889602958,7.127224407,200,40
300,3075.630889602958,7.395447646,200,40
310,3075.630889602958,7.415762827,200,40
320,3075.630889602958,7.421087366,200,40
330,3075.630889602958,7.856354551,200,40
340,3075.630889602958,7.864563003,200,40
350,3075.630889602958,8.157402746,200,40
360,3075.630889602958,8.46306431,200,40
370,3075.630889602958,8.468230075,200,40
380,3075.630889602958,8.790056269,200,40
390,3075.630889602958,8.795761608,200,40
400,3076.5822489666016,9.02868625,200,40
410,3075.630889602958,9.047722893,200,40
420,3075.630889602958,9.068175272,200,40
430,3075.630889602958,9.083395814,200,40
440,3075.630889602958,9.096748587,200,40
450,3075.630889602958,9.107612742,200,40
460,3075.630889602958,9.253295519,200,40
470,3075.630889602958,9.504310459,200,40
480,3075.630889602958,9.8209881,200,40
490,3075.630889602958,9.963062651,200,40
500,3075.630889602958,10.17423921,200,40
510,3076.8092605828574,10.37109914,200,40
520,3075.630889602958,10.386314196,200,40
530,3075.630889602958,10.600112188,200,40
540,3075.630889602958,10.614720938,200,40
550,3075.630889602958,10.786388215,200,40
560,3075.630889602958,11.021283891,200,40
570,3075.630889602958,11.376941567,200,40
580,3075.630889602958,11.388074061,200,40
590,3075.630889602958,11.553698307,200,40
600,3075.630889602958,11.870151188,200,40
610,3075.630889602958,12.03242163,200,40
620,3075.630889602958,12.432144118,200,40
630,3075.630889602958,12.692100061,200,40
640,3075.630889602958,12.698517485,200,40
650,3091.366121929306,13.016649523,200,40
660,3075.630889602958,13.422780317,200,40
670,3075.630889602958,13.429136617,200,40
680,3075.630889602958,13.92599225,200,40
690,3075.630889602958,14.20206005,200,40
700,3075.630889602958,14.209559116,200,40
710,3075.630889602958,14.452982183,200,40
720,3076.5822489666016,14.693883191,200,40
730,3075.630889602958,14.718737126,200,40
740,3075.630889602958,14.764355692,200,40
750,3075.630889602958,15.008800504,200,40
760,3075.630889602958,15.269883062,200,40
770,3075.630889602958,15.501484423,200,40
780,3075.630889602958,15.507276628,200,40
790,3075.630889602958,15.680150528,200,40
800,3075.630889602958,15.960403138,200,40
810,3075.630889602958,16.239238349,200,40
820,3075.630889602958,16.415849205,200,40
830,3075.630889602958,16.754036694,200,40
840,3075.630889602958,16.88167241,200,40
850,3075.630889602958,17.092165237,200,40
860,3075.630889602958,17.244864106,200,40
870,3075.630889602958,17.506142928,200,40
880,3075.630889602958,17.511051645,200,40
890,3075.630889602958,17.733895111,200,40
900,3075.630889602958,18.080344413,200,40
910,3075.630889602958,18.182287123,200,40
920,3075.630889602958,18.320339913,200,40
930,3075.630889602958,18.66717297,200,40
940,3075.630889602958,18.804605595,200,40
950,3075.630889602958,18.957827957,200,40
960,3075.630889602958,19.116304454,200,40
970,3075.630889602958,19.352357764,200,40
980,3075.630889602958,19.572965388,200,40
990,3075.630889602958,19.583201786,200,40
1000,3075.630889602958,19.59659307,200,40
10,2509.7371304848675,0.549601697,200,40
20,2603.0917419898315,0.599781027,200,40
30,2735.268616532411,1.171797176,200,40
40,2798.3798836680025,1.771768117,200,40
50,2874.3613447737534,1.908966718,200,40
60,2923.213841316999,1.916299933,200,40
70,2940.5522064813354,2.235898712,200,40
80,2974.045068149289,2.243902732,200,40
90,2981.0785224001215,3.267859516,200,40
100,2993.7812229392575,3.366564953,200,40
110,3006.4118537467384,3.541447686,200,40
120,3007.806822083232,3.550816865,200,40
130,3024.309071923433,3.906444392,200,40
140,3042.0647045549367,4.094899623,200,40
150,3046.5870494784253,4.342538447,200,40
160,3048.024274768591,4.370691915,200,40
170,3045.157523269269,4.376775632,200,40
180,3045.157523269269,4.725929399,200,40
190,3045.157523269269,4.904409817,200,40
200,3045.157523269269,5.097057917,200,40
210,3045.157523269269,5.213098084,200,40
220,3045.157523269269,5.393151878,200,40
230,3045.157523269269,5.869689058,200,40
240,3045.157523269269,6.018504262,200,40
250,3045.157523269269,6.14411187,200,40
260,3045.157523269269,6.330564869,200,40
270,3048.2894008444805,6.38730175,200,40
280,3048.2894008444805,6.394667913,200,40
290,3045.157523269269,6.797978677,200,40
300,3045.157523269269,6.952616801,200,40
310,3045.157523269269,7.256393235,200,40
320,3045.157523269269,7.730104962,200,40
330,3045.157523269269,8.020557692,200,40
340,3045.157523269269,8.026870673,200,40
350,3048.2894008444805,8.238635583,200,40
360,3045.157523269269,8.604016384,200,40
370,3045.157523269269,8.890219753,200,40
380,3045.157523269269,8.897359962,200,40
390,3045.157523269269,9.255573427,200,40
400,3045.157523269269,9.850348845,200,40
410,3048.2894008444805,9.856496864,200,40
420,3045.157523269269,10.113143201,200,40
430,3045.157523269269,10.310228927,200,40
440,3045.157523269269,10.519496837,200,40
450,3045.157523269269,10.822672505,200,40
460,3045.157523269269,10.920330267,200,40
470,3045.157523269269,10.926853723,200,40
480,3045.157523269269,10.937328262,200,40
490,3045.157523269269,11.217673965,200,40
500,3045.157523269269,11.530041009,200,40
510,3045.157523269269,11.536547874,200,40
520,3045.157523269269,11.838465753,200,40
530,3045.157523269269,12.112217808,200,40
540,3045.157523269269,12.116918327,200,40
550,3045.157523269269,12.44746596,200,40
560,3045.157523269269,12.466473174,200,40
570,3045.157523269269,12.673703464,200,40
580,3046.1088826329124,12.679186577,200,40
590,3045.157523269269,12.997279715,200,40
600,3045.157523269269,13.38767779,200,40
610,3045.157523269269,13.664153081,200,40
620,3045.157523269269,13.672702974,200,40
630,3045.157523269269,13.679588675,200,40
640,3045.157523269269,14.102432389,200,40
650,3045.157523269269,14.10770109,200,40
660,3045.157523269269,14.26955633,200,40
670,3045.157523269269,14.766834908,200,40
680,3045.157523269269,14.772760056,200,40
690,3045.157523269269,15.017376736,200,40
700,3045.157523269269,15.383553136,200,40
710,3045.157523269269,15.390170188,200,40
720,3045.157523269269,15.585563227,200,40
730,3045.157523269269,15.808490674,200,40
740,3048.2894008444805,15.88177997,200,40
750,3045.157523269269,16.138775463,200,40
760,3045.157523269269,16.168203274,200,40
770,3045.157523269269,16.181948165,200,40
780,3045.157523269269,16.200846919,200,40
790,3045.157523269269,16.537721791,200,40
800,3045.157523269269,16.870867252,200,40
810,3045.157523269269,16.87735359,200,40
820,3045.157523269269,17.104216321,200,40
830,3045.157523269269,17.308865777,200,40
840,3045.157523269269,17.31508467,200,40
850,3045.157523269269,17.591274821,200,40
860,3045.157523269269,17.597037095,200,40
870,3045.157523269269,18.005096281,200,40
880,3048.2894008444805,18.172443344,200,40
890,3045.157523269269,18.391825242,200,40
900,3045.635690114782,18.660588882,200,40
910,3045.157523269269,18.668618582,200,40
920,3045.157523269269,19.027436724,200,40
930,3045.157523269269,19.263933333,200,40
940,3045.157523269269,19.616671719,200,40
950,3045.157523269269,19.622501878,200,40
960,3045.157523269269,19.730026994,200,40
970,3045.157523269269,19.889310529,200,40
980,3045.157523269269,20.047489373,200,40
990,3045.157523269269,20.330335306,200,40
1000,3045.157523269269,20.570971596,200,40
10,2597.0235663810527,0.850966821,200,60
20,2697.707590926157,0.979891609,200,60
30,2710.0322289494775,0.98963489,200,60
40,2893.143316965849,0.997032507,200,60
50,2955.8753153426055,1.742212978,200,60
60,2982.968394331761,1.892277934,200,60
70,3016.012734102452,2.099247006,200,60
80,3093.202729303946,2.446231253,200,60
90,3066.2796454928866,2.638864083,200,60
100,3086.559461843808,2.653253974,200,60
110,3118.5126068520412,2.695924745,200,60
120,3091.4069933126966,2.716100909,200,60
130,3104.9866133951523,3.206068428,200,60
140,3112.48145139771,3.39574691,200,60
150,3115.7874089119955,3.717066964,200,60
160,3114.836049548352,3.725618565,200,60
170,3130.5806024576264,4.081865891,200,60
180,3120.7428413091543,4.171825585,200,60
190,3131.05876930314,4.362598524,200,60
200,3131.05876930314,4.531776047,200,60
210,3131.05876930314,4.775439025,200,60
220,3131.05876930314,4.993863497,200,60
230,3131.05876930314,5.116330307,200,60
240,3145.3726318710665,5.290130797,200,60
250,3132.010128666783,5.547405997,200,60
260,3131.05876930314,5.866163545,200,60
270,3131.05876930314,6.089004118,200,60
280,3131.05876930314,6.387555962,200,60
290,3131.05876930314,6.412448715,200,60
300,3132.010128666783,6.66902989,200,60
310,3131.05876930314,6.896969055,200,60
320,3132.010128666783,6.902914991,200,60
330,3131.05876930314,7.209617427,200,60
340,3131.05876930314,7.56777153,200,60
350,3131.05876930314,7.790779243,200,60
360,3131.05876930314,7.796651162,200,60
370,3131.05876930314,8.144365407,200,60
380,3131.05876930314,8.484728309,200,60
390,3131.05876930314,8.490041089,200,60
400,3131.05876930314,8.750091394,200,60
410,3131.05876930314,8.756188207,200,60
420,3131.05876930314,8.762028552,200,60
430,3131.05876930314,9.38763352,200,60
440,3131.05876930314,9.700786953,200,60
450,3131.05876930314,10.073251881,200,60
460,3131.05876930314,10.079127453,200,60
470,3131.05876930314,10.429142254,200,60
480,3131.05876930314,10.648279377,200,60
490,3131.05876930314,10.804712626,200,60
500,3131.05876930314,11.060730472,200,60
510,3131.05876930314,11.066322144,200,60
520,3131.05876930314,11.357287413,200,60
530,3131.05876930314,11.54410092,200,60
540,3131.05876930314,11.829632904,200,60
550,3131.05876930314,11.844396368,200,60
560,3131.05876930314,11.854846904,200,60
570,3131.05876930314,12.141035376,200,60
580,3131.05876930314,12.602658204,200,60
590,3131.05876930314,12.61131111,200,60
600,3131.05876930314,12.956827042,200,60
610,3131.05876930314,13.112643109,200,60
620,3131.05876930314,13.187687368,200,60
630,3131.05876930314,13.300872228,200,60
640,3131.05876930314,13.521721108,200,60
650,3131.05876930314,13.847510389,200,60
660,3131.05876930314,14.127330712,200,60
670,3131.05876930314,14.133726046,200,60
680,3131.05876930314,14.389066484,200,60
690,3131.05876930314,14.622586047,200,60
700,3131.05876930314,14.629238432,200,60
710,3131.05876930314,14.910747386,200,60
720,3131.05876930314,15.120683228,200,60
730,3131.05876930314,15.128030836,200,60
740,3131.05876930314,15.524418822,200,60
750,3131.05876930314,15.530203902,200,60
760,3132.010128666783,15.738294738,200,60
770,3131.05876930314,15.747707403,200,60
780,3131.05876930314,16.019716342,200,60
790,3131.05876930314,16.101383139,200,60
800,3131.05876930314,16.108541249,200,60
810,3132.010128666783,16.370607963,200,60
820,3131.05876930314,16.694071645,200,60
830,3131.05876930314,16.849579863,200,60
840,3130.1074099394964,17.225744806,200,60
850,3132.010128666783,17.463000212,200,60
860,3130.1074099394964,17.469642967,200,60
870,3130.1074099394964,17.68694165,200,60
880,3130.1074099394964,18.035032985,200,60
890,3130.1074099394964,18.042377581,200,60
900,3130.1074099394964,18.270140418,200,60
910,3130.1074099394964,18.277333767,200,60
920,3130.1074099394964,18.456776366,200,60
930,3130.1074099394964,18.712717458,200,60
940,3130.1074099394964,18.858428507,200,60
950,3130.1074099394964,19.014712849,200,60
960,3130.1074099394964,19.230651888,200,60
970,3130.1074099394964,19.236021582,200,60
980,3130.1074099394964,19.417194552,200,60
990,3130.1074099394964,19.694463977,200,60
1000,3130.1074099394964,19.719983098,200,60
10,2496.5298894244675,0.203000332,200,40
20,2706.891822346335,0.881559828,200,40
30,2821.2930565419,1.044989813,200,40
40,2856.2259521459855,1.059859606,200,40
50,2903.716703195837,1.353892145,200,40
60,2941.418003561092,1.360981906,200,40
70,3004.921287191642,1.944808155,200,40
80,2989.778858354251,2.288020478,200,40
90,2999.148323749347,2.336252395,200,40
100,3004.0664025017663,2.412270307,200,40
110,3027.09974740168,2.672196273,200,40
120,3031.327325608267,3.006498314,200,40
130,3040.3099759527804,3.012983292,200,40
140,3058.8416903500142,3.207583973,200,40
150,3058.8416903500142,3.436920885,200,40
160,3070.678418785457,3.75678302,200,40
170,3070.678418785457,3.763245318,200,40
180,3070.678418785457,4.081966763,200,40
190,3070.678418785457,4.428708056,200,40
200,3070.678418785457,4.730289429,200,40
210,3070.678418785457,4.892692075,200,40
220,3070.678418785457,4.898898371,200,40
230,3070.678418785457,5.228870385,200,40
240,3070.678418785457,5.403794496,200,40
250,3070.678418785457,5.612389637,200,40
260,3070.678418785457,5.951064724,200,40
270,3070.678418785457,6.158456644,200,40
280,3070.678418785457,6.483236683,200,40
290,3070.678418785457,6.489925774,200,40
300,3070.678418785457,6.513879341,200,40
310,3070.678418785457,6.700412705,200,40
320,3070.678418785457,7.24775485,200,40
330,3070.678418785457,7.253280884,200,40
340,3070.678418785457,7.47803469,200,40
350,3070.678418785457,7.818046733,200,40
360,3071.1565856309703,7.82551734,200,40
370,3070.678418785457,8.122952404,200,40
380,3070.678418785457,8.41225161,200,40
390,3074.111838025667,8.44033784,200,40
400,3070.678418785457,8.446577612,200,40
410,3070.678418785457,8.693587597,200,40
420,3070.678418785457,9.015606428,200,40
430,3070.678418785457,9.281942191,200,40
440,3070.678418785457,9.811122641,200,40
450,3070.678418785457,10.151817697,200,40
460,3070.678418785457,10.259434378,200,40
470,3070.678418785457,10.450234604,200,40
480,3071.1565856309703,10.459605847,200,40
490,3070.678418785457,10.465255474,200,40
500,3071.1565856309703,10.797500325,200,40
510,3070.678418785457,10.946617613,200,40
520,3071.1565856309703,11.220889964,200,40
530,3070.678418785457,11.504716712,200,40
540,3070.678418785457,11.513358449,200,40
550,3071.1565856309703,11.980674225,200,40
560,3070.678418785457,11.98679212,200,40
570,3073.090032382806,12.301161592,200,40
580,3070.678418785457,12.307003517,200,40
590,3070.678418785457,12.659679837,200,40
600,3070.678418785457,12.864859287,200,40
610,3070.678418785457,13.024924852,200,40
620,3070.678418785457,13.558491092,200,40
630,3070.678418785457,13.575788708,200,40
640,3070.678418785457,13.5865186,200,40
650,3070.678418785457,13.597110713,200,40
660,3070.678418785457,14.07264718,200,40
670,3070.678418785457,14.094498951,200,40
680,3070.678418785457,14.433543808,200,40
690,3070.678418785457,14.441534651,200,40
700,3070.678418785457,14.675729816,200,40
710,3070.678418785457,14.876160627,200,40
720,3070.678418785457,15.073802014,200,40
730,3070.678418785457,15.079819254,200,40
740,3070.678418785457,15.24572006,200,40
750,3070.678418785457,15.688993715,200,40
760,3070.678418785457,15.878558582,200,40
770,3070.678418785457,15.892839056,200,40
780,3070.678418785457,15.899208877,200,40
790,3073.954137352864,16.243865909,200,40
800,3070.678418785457,16.573794232,200,40
810,3070.9797271383163,16.871096219,200,40
820,3070.678418785457,17.05770977,200,40
830,3070.678418785457,17.241935488,200,40
840,3070.678418785457,17.398920435,200,40
850,3070.678418785457,17.404789153,200,40
860,3070.678418785457,17.702326619,200,40
870,3073.8246448518926,17.708234401,200,40
880,3070.678418785457,18.079216841,200,40
890,3070.678418785457,18.084700347,200,40
900,3070.678418785457,18.453165732,200,40
910,3070.678418785457,18.458986037,200,40
920,3070.678418785457,18.71657379,200,40
930,3070.678418785457,18.835652812,200,40
940,3070.678418785457,18.986635072,200,40
950,3070.678418785457,19.127528516,200,40
960,3070.678418785457,19.333357861,200,40
970,3070.678418785457,19.339302768,200,40
980,3070.678418785457,19.536739588,200,40
990,3070.678418785457,19.800139961,200,40
1000,3070.678418785457,19.827973978,200,40
10,2476.081513009929,0.035098721,200,60
20,2623.740091512073,0.741668373,200,60
30,2694.773653745813,0.769750073,200,60
40,2836.4206908099773,1.454995494,200,60
50,2894.9527731383587,1.461554995,200,60
60,2978.9253743491163,1.665733885,200,60
70,2954.3899934824385,1.72302726,200,60
80,2987.4148458694585,2.149579615,200,60
90,3001.244784168727,2.157139173,200,60
100,3027.9786380800747,2.360549609,200,60
110,3038.5275118183936,2.711906979,200,60
120,3048.7521743690763,2.900475987,200,60
130,3053.538299871914,3.26060548,200,60
140,3057.645716846799,3.2683829,200,60
150,3071.036489574758,3.439101458,200,60
160,3067.330232458394,3.686519045,200,60
170,3077.30186026489,3.69325564,200,60
180,3090.8320310195063,4.010567585,200,60
190,3101.764169936388,4.199266224,200,60
200,3101.759195609005,4.384060547,200,60
210,3091.7883647105327,4.473008396,200,60
220,3091.7883647105327,4.918334709,200,60
230,3091.7883647105327,5.087486373,200,60
240,3091.7883647105327,5.092893779,200,60
250,3091.7883647105327,5.415248453,200,60
260,3091.7883647105327,5.783159884,200,60
270,3091.7883647105327,6.041478697,200,60
280,3091.7883647105327,6.047329612,200,60
290,3091.7883647105327,6.276336045,200,60
300,3103.6250931459763,6.587288361,200,60
310,3091.7883647105327,6.819112098,200,60
320,3091.7883647105327,7.071855658,200,60
330,3091.7883647105327,7.390455296,200,60
340,3091.7883647105327,7.580020733,200,60
350,3091.7883647105327,7.589470869,200,60
360,3091.7883647105327,7.612474371,200,60
370,3091.7883647105327,7.618064818,200,60
380,3091.7883647105327,8.053000709,200,60
390,3091.7883647105327,8.372748125,200,60
400,3091.7883647105327,8.651282315,200,60
410,3091.7883647105327,8.871816993,200,60
420,3091.7883647105327,9.081539304,200,60
430,3091.7883647105327,9.558766205,200,60
440,3091.7883647105327,9.80874087,200,60
450,3091.7883647105327,10.156014195,200,60
460,3121.487289611533,10.409486883,200,60
470,3121.487289611533,10.558557052,200,60
480,3121.487289611533,10.855882104,200,60
490,3121.487289611533,11.016888977,200,60
500,3091.7883647105327,11.44244539,200,60
510,3091.7883647105327,11.701377864,200,60
520,3092.2665315560457,11.709738244,200,60
530,3091.7883647105327,11.84407235,200,60
540,3091.7883647105327,12.18094264,200,60
550,3091.7883647105327,12.331179921,200,60
560,3103.6250931459763,12.40351531,200,60
570,3091.7883647105327,12.804195285,200,60
580,3091.7883647105327,12.814484321,200,60
590,3091.7883647105327,12.824791554,200,60
600,3092.2665315560457,13.089483221,200,60
610,3091.7883647105327,13.307720452,200,60
620,3091.7883647105327,13.457291361,200,60
630,3091.7883647105327,13.627876378,200,60
640,3091.7883647105327,13.812023427,200,60
650,3091.7883647105327,14.117955622,200,60
660,3091.7883647105327,14.129260896,200,60
670,3091.7883647105327,14.135213471,200,60
680,3091.7883647105327,14.537664991,200,60
690,3092.739724074176,14.698412992,200,60
700,3091.7883647105327,14.704991802,200,60
710,3091.7883647105327,14.952932305,200,60
720,3091.7883647105327,15.317578603,200,60
730,3091.7883647105327,15.328887518,200,60
740,3091.7883647105327,15.668180916,200,60
750,3091.7883647105327,15.92583574,200,60
760,3091.7883647105327,16.089633333,200,60
770,3091.7883647105327,16.096903,200,60
780,3091.7883647105327,16.421384621,200,60
790,3091.7883647105327,16.60022774,200,60
800,3091.7883647105327,16.875139005,200,60
810,3092.2665315560457,16.881369443,200,60
820,3091.7883647105327,17.095397095,200,60
830,3091.7883647105327,17.347483525,200,60
840,3091.7883647105327,17.509552448,200,60
850,3091.7883647105327,17.746152624,200,60
860,3092.2665315560457,17.752438919,200,60
870,3092.2665315560457,17.985142779,200,60
880,3092.2665315560457,18.324245142,200,60
890,3092.2665315560457,18.559417799,200,60
900,3091.7883647105327,18.564434274,200,60
910,3091.7883647105327,18.733745857,200,60
920,3092.2665315560457,18.739985609,200,60
930,3092.2665315560457,19.136560029,200,60
940,3091.7883647105327,19.283700105,200,60
950,3091.7883647105327,19.472432685,200,60
960,3091.7883647105327,19.478761447,200,60
970,3091.7883647105327,19.754344327,200,60
980,3091.7883647105327,19.955361719,200,60
990,3091.7883647105327,19.962935165,200,60
1000,3091.7883647105327,20.248062121,200,60
10,2503.1842664648384,0.769629649,200,40
20,2614.819913326995,0.788939364,200,40
30,2768.8469939287534,0.806445293,200,40
40,2865.629159963772,0.827520732,200,40
50,2878.359824044112,1.341027509,200,40
60,2907.8488071616757,1.347499958,200,40
70,2963.563738568303,1.874231975,200,40
80,2999.5008585290752,2.021945079,200,40
90,3022.43927223394,2.143008541,200,40
100,3025.5658115865567,2.255320206,200,40
110,3018.422053493672,2.601778736,200,40
120,3015.802139525276,2.803275475,200,40
130,3018.656217616206,3.090480802,200,40
140,3018.656217616206,3.264909017,200,40
150,3018.656217616206,3.27038415,200,40
160,3018.656217616206,3.479017796,200,40
170,3018.656217616206,3.778554792,200,40
180,3018.656217616206,3.784966455,200,40
190,3018.656217616206,4.001785729,200,40
200,3018.656217616206,4.281745949,200,40
210,3018.656217616206,4.363184932,200,40
220,3018.656217616206,4.383840869,200,40
230,3018.656217616206,4.598105297,200,40
240,3018.656217616206,4.952229003,200,40
250,3018.656217616206,5.141795835,200,40
260,3018.656217616206,5.432852396,200,40
270,3018.656217616206,5.638066025,200,40
280,3018.656217616206,5.93114197,200,40
290,3018.656217616206,5.938226457,200,40
300,3018.656217616206,6.427162154,200,40
310,3018.656217616206,6.659709255,200,40
320,3018.656217616206,6.907473667,200,40
330,3018.656217616206,7.229199109,200,40
340,3018.656217616206,7.422272849,200,40
350,3018.656217616206,7.736831552,200,40
360,3018.656217616206,7.996145372,200,40
370,3018.656217616206,8.00274846,200,40
380,3018.656217616206,8.294082793,200,40
390,3018.656217616206,8.671941519,200,40
400,3018.656217616206,8.829290195,200,40
410,3018.656217616206,8.838972163,200,40
420,3018.656217616206,9.100072211,200,40
430,3018.656217616206,9.345317271,200,40
440,3018.656217616206,9.565952232,200,40
450,3018.656217616206,9.916260188,200,40
460,3018.656217616206,10.133429921,200,40
470,3018.656217616206,10.140003792,200,40
480,3018.656217616206,10.544274663,200,40
490,3018.656217616206,10.761655559,200,40
500,3018.656217616206,10.913361962,200,40
510,3018.656217616206,11.147482622,200,40
520,3018.656217616206,11.458748898,200,40
530,3018.656217616206,11.465233228,200,40
540,3018.656217616206,11.668036293,200,40
550,3018.656217616206,11.957527429,200,40
560,3018.656217616206,12.156148508,200,40
570,3018.656217616206,12.526396449,200,40
580,3018.656217616206,12.815169279,200,40
590,3033.9013952383884,12.82129607,200,40
600,3018.656217616206,13.164933966,200,40
610,3018.656217616206,13.302056756,200,40
620,3018.656217616206,13.481698822,200,40
630,3018.656217616206,13.643332801,200,40
640,3018.656217616206,13.936841257,200,40
650,3018.656217616206,13.942402052,200,40
660,3018.656217616206,14.226694732,200,40
670,3018.656217616206,14.535981706,200,40
680,3018.656217616206,14.542906354,200,40
690,3018.656217616206,14.748743214,200,40
700,3018.656217616206,14.951252447,200,40
710,3018.656217616206,15.052305289,200,40
720,3018.656217616206,15.370804099,200,40
730,3018.656217616206,15.376602296,200,40
740,3018.656217616206,15.740166323,200,40
750,3018.656217616206,15.895336284,200,40
760,3018.656217616206,15.901489398,200,40
770,3059.235436810841,16.33278695,200,40
780,3018.656217616206,16.494044605,200,40
790,3018.656217616206,16.50036744,200,40
800,3018.656217616206,16.837335756,200,40
810,3018.656217616206,17.173612945,200,40
820,3018.656217616206,17.335176879,200,40
830,3018.656217616206,17.561223206,200,40
840,3018.656217616206,17.822593267,200,40
850,3018.656217616206,17.830715598,200,40
860,3018.656217616206,18.21857125,200,40
870,3018.656217616206,18.28488892,200,40
880,3018.656217616206,18.3992674,200,40
890,3018.656217616206,18.405335395,200,40
900,3018.656217616206,18.587096857,200,40
910,3018.656217616206,18.836736755,200,40
920,3018.656217616206,18.976084328,200,40
930,3018.656217616206,19.125608818,200,40
940,3018.656217616206,19.310002059,200,40
950,3018.656217616206,19.316494729,200,40
960,3018.656217616206,19.55868376,200,40
970,3018.656217616206,19.826885841,200,40
980,3018.656217616206,19.853903976,200,40
990,3018.656217616206,19.881707024,200,40
1000,3018.656217616206,20.198086808,200,40
10,2339.9579252360813,0.529075323,200,60
20,2721.0602713143494,1.010726694,200,60
30,2833.180214961554,1.495836352,200,60
40,2851.1547815864287,2.06446783,200,60
50,2882.3391082810463,2.400467064,200,60
60,2910.780835856449,2.420096423,200,60
70,2966.3586680419457,2.437685541,200,60
80,2996.5876875828317,2.986212019,200,60
90,3044.4044598101123,3.337825577,200,60
100,3071.543550468221,3.416287208,200,60
110,3082.1670749751197,3.812433377,200,60
120,3094.2190076436423,3.819405256,200,60
130,3102.576822938989,3.972858558,200,60
140,3120.3575560583863,4.187696913,200,60
150,3121.3089154220297,4.407506257,200,60
160,3121.3089154220297,4.414147101,200,60
170,3124.622040916153,4.639945734,200,60
180,3128.697946123226,4.999835454,200,60
190,3128.697946123226,5.135981052,200,60
200,3121.3089154220297,5.310337889,200,60
210,3121.3089154220297,5.608669746,200,60
220,3121.3089154220297,5.61900047,200,60
230,3121.3089154220297,6.019579496,200,60
240,3121.3089154220297,6.193345546,200,60
250,3121.3089154220297,6.3374793,200,60
260,3121.3089154220297,6.616488797,200,60
270,3121.3089154220297,6.844961397,200,60
280,3121.3089154220297,7.141861736,200,60
290,3121.3089154220297,7.183553515,200,60
300,3121.3089154220297,7.427667689,200,60
310,3121.3089154220297,7.693196673,200,60
320,3121.3089154220297,8.027448422,200,60
330,3121.3089154220297,8.274377829,200,60
