iterations,fitness,time,samples,tokeep
860,3756.7876671004924,17.778344001,120,60
870,3756.7876671004924,17.785674283,120,60
880,3756.7876671004924,17.97436213,120,60
890,3756.7876671004924,17.980353451,120,60
900,3756.7876671004924,18.202196482,120,60
910,3756.7876671004924,18.317030747,120,60
920,3766.859241133341,18.438649269,120,60
930,3770.060339855951,18.51497569,120,60
940,3766.859241133341,18.711041621,120,60
950,3766.859241133341,18.717187463,120,60
960,3766.859241133341,18.834953828,120,60
970,3766.859241133341,19.051105967,120,60
980,3783.1334802136103,19.057756375,120,60
990,3776.8013438024336,19.156692806,120,60
1000,3766.859241133341,19.363777237,120,60
10,3127.8130330506497,0.648077648,120,60
20,3273.430537672752,1.095354189,120,60
30,3315.4418240642813,1.177820114,120,60
40,3420.7511574068362,1.284224819,120,60
50,3424.5395764936707,1.291302012,120,60
60,3464.9158661229567,2.014339401,120,60
70,3397.8926699235635,2.127734736,120,60
80,3456.807998194975,2.553023399,120,60
90,3567.238879402633,2.800898137,120,60
100,3539.1111294434745,3.251497056,120,60
110,3497.170088797229,3.267320991,120,60
120,3567.567237700299,3.305152549,120,60
130,3636.1078885443844,3.96164728,120,60
140,3609.546704869881,4.106099788,120,60
150,3659.3243815435476,4.113628219,120,60
160,3617.711182651299,4.427031131,120,60
170,3650.760548123205,4.73254685,120,60
180,3675.3697736284535,4.744117335,120,60
190,3706.303630535195,4.75620947,120,60
200,3709.5339114489734,5.20742419,120,60
210,3678.7370585487497,5.489737909,120,60
220,3700.731208856071,5.829534179,120,60
230,3709.5339114489734,5.836119055,120,60
240,3709.5339114489734,6.175330247,120,60
250,3709.5339114489734,6.507559092,120,60
260,3702.977760215678,6.814140947,120,60
270,3709.5339114489734,6.821804446,120,60
280,3702.977760215678,6.909975675,120,60
290,3698.656609374261,7.365628362,120,60
300,3681.861377365482,7.735962718,120,60
310,3682.609139551963,7.744046962,120,60
320,3676.7298756174573,8.004479646,120,60
330,3676.7298756174573,8.377786354,120,60
340,3682.4082593936273,8.586251678,120,60
350,3678.976426977064,8.593586814,120,60
360,3682.609139551963,8.967688866,120,60
370,3682.4082593936273,9.200808715,120,60
380,3687.539761141652,9.514725327,120,60
390,3681.861377365482,9.521123727,120,60
400,3676.7298756174573,9.693427317,120,60
410,3676.7298756174573,9.699830614,120,60
420,3698.052813697955,10.066006323,120,60
430,3676.7298756174573,10.303221783,120,60
440,3698.052813697955,10.310072498,120,60
450,3698.052813697955,10.575850325,120,60
460,3698.052813697955,10.581329498,120,60
470,3698.052813697955,10.830061859,120,60
480,3698.052813697955,11.171938926,120,60
490,3698.052813697955,11.178463456,120,60
500,3705.2196075583915,11.363698037,120,60
510,3698.052813697955,11.369847332,120,60
520,3698.052813697955,11.60235302,120,60
530,3698.052813697955,11.849942495,120,60
540,3698.052813697955,11.856626602,120,60
550,3698.052813697955,12.126510823,120,60
560,3698.052813697955,12.132138658,120,60
570,3698.052813697955,12.397566079,120,60
580,3698.052813697955,12.666423714,120,60
590,3698.052813697955,12.671655641,120,60
600,3705.2196075583915,12.934392285,120,60
610,3698.052813697955,12.939847742,120,60
620,3698.052813697955,13.096096182,120,60
630,3685.556722749549,13.101409886,120,60
640,3675.719862440457,13.349664435,120,60
650,3680.303508065346,13.561156602,120,60
660,3675.719862440457,13.566962132,120,60
670,3700.549609170452,13.802803683,120,60
680,3670.927161642609,13.807617001,120,60
690,3686.8782295561837,14.007931091,120,60
700,3690.482669257856,14.193981461,120,60
710,3690.482669257856,14.200152158,120,60
720,3705.240885176549,14.451696906,120,60
730,3720.946636416031,14.457775483,120,60
740,3691.2945395978486,14.653894428,120,60
750,3686.8782295561837,14.659715184,120,60
760,3685.4400608872097,14.937207954,120,60
770,3685.4400608872097,15.115811747,120,60
780,3701.6694988277054,15.126069454,120,60
790,3685.4400608872097,15.339068268,120,60
800,3685.4400608872097,15.595766373,120,60
810,3685.4400608872097,15.603068696,120,60
820,3685.4400608872097,15.823947909,120,60
830,3685.4400608872097,15.967600934,120,60
840,3685.4400608872097,15.973326606,120,60
850,3685.4400608872097,16.386578015,120,60
860,3670.927161642609,16.578489277,120,60
870,3670.927161642609,16.595682566,120,60
880,3680.9873771345324,16.748484414,120,60
890,3670.927161642609,16.950862171,120,60
900,3670.927161642609,17.077624331,120,60
910,3689.2898172629743,17.084523587,120,60
920,3670.927161642609,17.365907545,120,60
930,3698.052813697955,17.372720946,120,60
940,3670.927161642609,17.541640306,120,60
950,3679.9365478633285,17.738113083,120,60
960,3679.9365478633285,17.766307914,120,60
970,3670.927161642609,17.927730608,120,60
980,3700.549609170452,17.934146494,120,60
990,3670.927161642609,18.142557557,120,60
1000,3680.9873771345324,18.252340359,120,60
10,3207.380192105469,0.855577005,120,60
20,3015.087114477749,1.520719559,120,60
30,3437.1858746558637,2.681018861,120,60
40,3282.0599131123067,2.983428511,120,60
50,3476.415535327141,3.000774281,120,60
60,3412.8800460816615,3.019076311,120,60
70,3453.4104472905615,3.036902908,120,60
80,3450.952148782993,3.056254073,120,60
90,3534.743366378779,3.745041132,120,60
100,3555.8990100429664,4.03322267,120,60
110,3618.9755627769496,4.045470064,120,60
120,3609.229838112819,4.292455289,120,60
130,3633.958054971331,4.782391935,120,60
140,3695.5417721313684,4.79499303,120,60
150,3678.58014905968,4.999736389,120,60
160,3721.710563754985,5.086251181,120,60
170,3689.355709231507,5.480859538,120,60
180,3717.629176635118,5.776871936,120,60
190,3717.629176635118,5.784805887,120,60
200,3721.710563754985,6.144690058,120,60
210,3732.1650909271584,6.452957147,120,60
220,3721.710563754985,6.793032328,120,60
230,3721.710563754985,7.108825859,120,60
240,3721.7424438136004,7.132929283,120,60
250,3721.7424438136004,7.52207334,120,60
260,3721.7424438136004,7.528216675,120,60
270,3721.7424438136004,7.891008885,120,60
280,3733.5261106304833,8.517623787,120,60
290,3721.7424438136004,8.524626006,120,60
300,3721.7424438136004,8.801719677,120,60
310,3721.7424438136004,9.171629767,120,60
320,3721.710563754985,9.178056735,120,60
330,3721.710563754985,9.443827444,120,60
340,3721.710563754985,9.760693928,120,60
350,3738.9914169622843,10.109960114,120,60
360,3721.710563754985,10.122096558,120,60
370,3733.5261106304833,10.453081555,120,60
380,3721.710563754985,10.668712514,120,60
390,3721.710563754985,11.101307448,120,60
400,3721.710563754985,11.108023681,120,60
410,3721.710563754985,11.306998135,120,60
420,3721.710563754985,11.584580062,120,60
430,3721.710563754985,11.592372116,120,60
440,3721.710563754985,11.826248521,120,60
450,3721.710563754985,12.140955192,120,60
460,3721.710563754985,12.147612485,120,60
470,3721.710563754985,12.43552006,120,60
480,3721.710563754985,12.444467426,120,60
490,3721.710563754985,12.729470452,120,60
500,3721.710563754985,13.037128092,120,60
510,3721.710563754985,13.043180296,120,60
520,3721.710563754985,13.237189312,120,60
530,3721.710563754985,13.243461801,120,60
540,3721.710563754985,13.543522905,120,60
550,3721.710563754985,13.550949145,120,60
560,3721.710563754985,13.76221352,120,60
570,3721.710563754985,14.034014942,120,60
580,3721.710563754985,14.040737533,120,60
590,3721.710563754985,14.305221144,120,60
600,3721.710563754985,14.530813945,120,60
610,3721.710563754985,14.538295351,120,60
620,3721.710563754985,14.745807075,120,60
630,3721.710563754985,14.751478136,120,60
640,3721.710563754985,14.947059321,120,60
650,3721.710563754985,15.244740404,120,60
660,3721.710563754985,15.399474339,120,60
670,3721.710563754985,15.405213256,120,60
680,3721.710563754985,15.662659507,120,60
690,3721.710563754985,15.668759482,120,60
700,3721.710563754985,15.85874836,120,60
710,3721.710563754985,16.079205598,120,60
720,3721.710563754985,16.085184808,120,60
730,3721.710563754985,16.330461456,120,60
740,3721.710563754985,16.540900223,120,60
750,3721.710563754985,16.548315183,120,60
760,3721.710563754985,16.828416572,120,60
770,3721.710563754985,17.011686413,120,60
780,3721.710563754985,17.019780053,120,60
790,3721.710563754985,17.288176387,120,60
800,3721.710563754985,17.433240313,120,60
810,3721.710563754985,17.439414148,120,60
820,3721.710563754985,17.644410596,120,60
830,3721.710563754985,17.651116091,120,60
840,3721.710563754985,17.861847836,120,60
850,3721.710563754985,18.048769375,120,60
860,3721.710563754985,18.056977265,120,60
870,3721.710563754985,18.2716643,120,60
880,3733.5261106304833,18.391265652,120,60
890,3721.710563754985,18.397986057,120,60
900,3721.710563754985,18.595995144,120,60
910,3721.710563754985,18.772844348,120,60
920,3721.710563754985,18.779164458,120,60
930,3721.710563754985,18.955645797,120,60
940,3721.710563754985,18.960944783,120,60
950,3721.710563754985,19.149412876,120,60
960,3721.710563754985,19.278403095,120,60
970,3721.710563754985,19.28441027,120,60
980,3721.710563754985,19.462998966,120,60
990,3721.710563754985,19.583664134,120,60
1000,3721.710563754985,19.590566368,120,60
10,2940.8931251125005,0.678588013,120,60
20,3140.9874573924512,1.241696205,120,60
30,3383.2216622916794,1.348680765,120,60
40,3376.8850313194675,1.356376225,120,60
50,3357.475123262903,1.426618409,120,60
60,3449.3147344891445,2.215253273,120,60
70,3424.916658148645,2.513160773,120,60
80,3471.0640184708254,2.520662789,120,60
90,3570.3026315548987,2.738443056,120,60
100,3573.7432358377737,2.918765652,120,60
110,3658.475856880293,3.33645263,120,60
120,3593.861440012472,3.344251612,120,60
130,3563.1827398430996,3.721574974,120,60
140,3627.6227009853296,4.003157079,120,60
150,3676.9912671640554,4.305898138,120,60
160,3665.0548467868593,4.31256333,120,60
170,3672.2751295129983,4.621755904,120,60
180,3701.487466859237,4.930636937,120,60
190,3703.8309390955546,5.269038108,120,60
200,3703.8309390955546,5.277619638,120,60
210,3727.5251544717353,5.59604921,120,60
220,3742.9419543260483,5.892168424,120,60
230,3727.6406692364594,6.260815013,120,60
240,3733.9325681053288,6.600271125,120,60
250,3756.5509529609367,6.608219542,120,60
260,3767.203628846687,6.792123137,120,60
270,3773.4955277155564,7.154735615,120,60
280,3773.4955277155564,7.484359734,120,60
290,3773.4955277155564,7.490541855,120,60
300,3773.4955277155564,7.751296234,120,60
310,3773.4955277155564,8.031761271,120,60
320,3732.130972988426,8.038874137,120,60
330,3732.130972988426,8.524317244,120,60
340,3738.815608178948,8.847549673,120,60
350,3732.130972988426,9.071240685,120,60
360,3732.130972988426,9.380240478,120,60
370,3732.130972988426,9.386115777,120,60
380,3739.277579722051,9.694679334,120,60
390,3732.130972988426,9.700300709,120,60
400,3736.2786381978012,9.990585118,120,60
410,3736.2786381978012,10.14634551,120,60
420,3736.2786381978012,10.488563432,120,60
430,3742.699480335096,10.492909599,120,60
440,3736.2786381978012,10.49792537,120,60
450,3732.130972988426,10.740023295,120,60
460,3736.2786381978012,11.048106721,120,60
470,3732.130972988426,11.055524321,120,60
480,3736.2786381978012,11.246915859,120,60
490,3736.2786381978012,11.520457942,120,60
500,3736.2786381978012,11.526918672,120,60
510,3732.130972988426,11.76432167,120,60
520,3732.130972988426,12.002851617,120,60
530,3732.130972988426,12.009409102,120,60
540,3732.130972988426,12.242930666,120,60
550,3732.130972988426,12.249261248,120,60
560,3732.130972988426,12.545322752,120,60
570,3732.130972988426,12.792629287,120,60
580,3732.130972988426,12.799569984,120,60
590,3732.130972988426,13.018890474,120,60
600,3732.130972988426,13.160480929,120,60
610,3741.140359209145,13.4245724,120,60
620,3732.130972988426,13.431573644,120,60
630,3743.946519863925,13.732265852,120,60
640,3732.130972988426,13.880077629,120,60
650,3732.130972988426,14.11032521,120,60
660,3732.130972988426,14.116920966,120,60
670,3732.130972988426,14.323919333,120,60
680,3732.130972988426,14.5110617,120,60
690,3732.130972988426,14.521785091,120,60
700,3732.130972988426,14.780215192,120,60
710,3732.130972988426,14.786507517,120,60
720,3736.2007581400603,14.977537175,120,60
730,3736.2007581400603,15.178485592,120,60
740,3736.2007581400603,15.185470845,120,60
750,3741.140359209145,15.440081491,120,60
760,3736.2007581400603,15.637074365,120,60
770,3732.130972988426,15.646989106,120,60
780,3732.130972988426,15.847216162,120,60
790,3732.130972988426,15.854503231,120,60
800,3732.130972988426,16.056336878,120,60
810,3740.577767764934,16.271286019,120,60
820,3732.130972988426,16.277651828,120,60
830,3732.130972988426,16.446604424,120,60
840,3732.130972988426,16.60792813,120,60
850,3747.501888953543,16.615538662,120,60
860,3747.501888953543,16.813358245,120,60
870,3747.501888953543,16.935798938,120,60
880,3747.501888953543,16.942651449,120,60
890,3747.501888953543,17.070467708,120,60
900,3747.501888953543,17.083130693,120,60
910,3747.501888953543,17.32128229,120,60
920,3762.014788198144,17.49847313,120,60
930,3747.501888953543,17.504564185,120,60
940,3747.501888953543,17.674458125,120,60
950,3747.501888953543,17.81164166,120,60
960,3747.501888953543,17.817271568,120,60
970,3747.501888953543,17.999406607,120,60
980,3747.501888953543,18.005352145,120,60
990,3747.501888953543,18.183708536,120,60
1000,3747.501888953543,18.189808681,120,60
10,3086.7206244499766,0.963680463,120,60
20,3081.7119570045784,0.971596988,120,60
30,3215.010876391351,1.550732611,120,60
40,3336.058858254995,1.696381424,120,60
50,3403.4490270712804,2.469310339,120,60
60,3489.368185193466,2.584655864,120,60
70,3468.0647820092368,2.592673042,120,60
80,3626.8251369359423,2.916237579,120,60
90,3508.5050826459724,3.500415767,120,60
100,3580.9814120349192,3.685193957,120,60
110,3527.9731238414934,3.693126115,120,60
120,3575.7508687717514,4.011704942,120,60
130,3615.0211899411324,4.197251183,120,60
140,3667.4977648118793,4.849533563,120,60
150,3695.9215434907987,5.080239717,120,60
160,3710.482393273647,5.087881629,120,60
170,3705.5637632135017,5.410079291,120,60
180,3755.570117984764,5.654728934,120,60
190,3756.832043195948,6.032934448,120,60
200,3748.1633565052766,6.179287466,120,60
210,3755.570117984764,6.187195141,120,60
220,3759.2222582656077,6.651683325,120,60
230,3755.570117984764,6.948317786,120,60
240,3755.570117984764,6.955327946,120,60
250,3762.4549030354115,7.069765507,120,60
260,3778.2695614101085,7.505214362,120,60
270,3778.2695614101085,7.512715916,120,60
280,3755.570117984764,7.880025233,120,60
290,3783.805014001689,8.14526121,120,60
300,3778.2695614101085,8.512417319,120,60
310,3775.1256256000106,8.520016101,120,60
320,3775.1256256000106,8.820809156,120,60
330,3755.570117984764,9.172198247,120,60
340,3767.7188641205234,9.365840203,120,60
350,3755.570117984764,9.373615918,120,60
360,3755.570117984764,9.711569791,120,60
370,3755.570117984764,10.01633974,120,60
380,3755.570117984764,10.021778915,120,60
390,3764.5795042054833,10.279691302,120,60
400,3764.5795042054833,10.465435344,120,60
410,3764.5795042054833,10.47174381,120,60
420,3755.570117984764,10.789728141,120,60
430,3755.570117984764,10.795630552,120,60
440,3755.570117984764,11.046425378,120,60
450,3755.570117984764,11.344865908,120,60
460,3757.172742725996,11.352442472,120,60
470,3755.570117984764,11.575974717,120,60
480,3748.1633565052766,11.580255231,120,60
490,3748.1633565052766,11.829253576,120,60
500,3767.7188641205234,11.974605667,120,60
510,3748.1633565052766,12.093932992,120,60
520,3748.1633565052766,12.381635065,120,60
530,3748.1633565052766,12.38794246,120,60
540,3748.1633565052766,12.623162393,120,60
550,3748.1633565052766,12.930287688,120,60
560,3726.1969471538982,12.936989039,120,60
570,3755.570117984764,13.157394013,120,60
580,3755.570117984764,13.377347404,120,60
590,3755.570117984764,13.383953438,120,60
600,3755.570117984764,13.599336861,120,60
610,3726.1969471538982,13.860624902,120,60
620,3710.3282000947916,13.875972644,120,60
630,3709.621254002514,14.108722337,120,60
640,3709.621254002514,14.37666729,120,60
650,3709.621254002514,14.38241346,120,60
660,3761.6365902467232,14.560128895,120,60
670,3761.6365902467232,14.571952243,120,60
680,3761.6365902467232,14.745672991,120,60
690,3720.874321489319,14.985216443,120,60
700,3701.318813874072,14.991693607,120,60
710,3701.318813874072,15.060174093,120,60
720,3731.425018778904,15.347184808,120,60
730,3732.0611510591684,15.354069061,120,60
740,3777.2298959069544,15.597038303,120,60
750,3731.425018778904,15.603060047,120,60
760,3748.1633565052766,15.789127368,120,60
770,3747.1236910021225,15.99168742,120,60
780,3747.1236910021225,15.998577335,120,60
790,3777.2298959069544,16.332653143,120,60
800,3747.1236910021225,16.41520456,120,60
810,3747.1236910021225,16.421066939,120,60
820,3747.1236910021225,16.640234763,120,60
830,3731.425018778904,16.646110644,120,60
840,3731.425018778904,16.813730504,120,60
850,3732.0611510591684,17.029526005,120,60
860,3701.318813874072,17.037469075,120,60
870,3701.318813874072,17.156109646,120,60
880,3727.998542270802,17.482630932,120,60
890,3715.8317131186727,17.489385447,120,60
900,3701.318813874072,17.549108625,120,60
910,3701.318813874072,17.770459592,120,60
920,3731.425018778904,17.780693571,120,60
930,3701.318813874072,17.786921678,120,60
940,3701.318813874072,17.792409136,120,60
950,3701.318813874072,18.02431727,120,60
960,3755.570117984764,18.22248281,120,60
970,3716.4870457394372,18.228559971,120,60
980,3719.681469494438,18.354238262,120,60
990,3726.5472612313606,18.360651976,120,60
1000,3716.4870457394372,18.555243142,120,60
10,3083.7875971826106,1.119850137,140,70
20,3212.5211776127917,1.224479511,140,70
30,3393.1435006757565,1.943990251,140,70
40,3403.5164759752965,2.006066705,140,70
50,3373.7412253078446,2.150057309,140,70
60,3481.1901079329186,2.585570007,140,70
70,3545.8404065766895,2.627691665,140,70
80,3510.0330385733364,3.38067588,140,70
90,3569.183738187446,3.575831116,140,70
100,3591.6414719547674,3.768110704,140,70
110,3585.506996858278,4.057948268,140,70
120,3654.2084025616946,4.354786712,140,70
130,3651.014745927424,4.621004847,140,70
140,3643.630474135545,4.629730483,140,70
150,3678.9603442012394,4.970377464,140,70
160,3689.0362155624084,5.274196469,140,70
170,3696.1131777083565,5.57540429,140,70
180,3724.7926808141165,5.972899432,140,70
190,3719.0357638266028,6.270384213,140,70
200,3719.7500724434703,6.651014583,140,70
210,3723.9358312452564,6.947059375,140,70
220,3728.784398350834,6.95589944,140,70
230,3723.9358312452564,6.964491227,140,70
240,3719.7500724434703,7.402664606,140,70
250,3721.926967170764,7.757124337,140,70
260,3721.926967170764,8.020399318,140,70
270,3719.7500724434703,8.028809224,140,70
280,3719.7500724434703,8.449801864,140,70
290,3719.7500724434703,8.725385327,140,70
300,3709.2288907355874,9.074295134,140,70
310,3723.145720732586,9.294715983,140,70
320,3714.8432806041437,9.754890676,140,70
330,3704.7830651122204,9.761624385,140,70
340,3704.7830651122204,9.963557459,140,70
350,3709.6779958132006,10.238082894,140,70
360,3712.353209552319,10.243925832,140,70
370,3706.0277920129774,10.482221481,140,70
380,3708.842584138847,10.492307562,140,70
390,3742.7405746840163,10.753797203,140,70
400,3712.353209552319,11.025897235,140,70
410,3704.7830651122204,11.031755007,140,70
420,3709.6779958132006,11.309754612,140,70
430,3703.5902131173393,11.314225717,140,70
440,3703.5902131173393,11.554935272,140,70
450,3703.5902131173393,11.561852932,140,70
460,3703.5902131173393,11.818507231,140,70
470,3718.2382769563064,12.048574038,140,70
480,3712.353209552319,12.057366452,140,70
490,3703.5902131173393,12.355864183,140,70
500,3703.5902131173393,12.60300134,140,70
510,3712.353209552319,12.608531257,140,70
520,3711.907285893703,12.886857406,140,70
530,3703.5902131173393,12.892483734,140,70
540,3715.3337624018054,13.099840509,140,70
550,3703.5902131173393,13.104788493,140,70
560,3709.2288907355874,13.476435256,140,70
570,3703.5902131173393,13.481310591,140,70
580,3708.842584138847,13.608115154,140,70
590,3703.5902131173393,13.612429767,140,70
600,3703.5902131173393,13.620494164,140,70
610,3718.439114787961,13.626178059,140,70
620,3708.858651247971,13.992160606,140,70
630,3703.5902131173393,13.998530762,140,70
640,3703.5902131173393,14.18670709,140,70
650,3703.5902131173393,14.415347696,140,70
660,3703.5902131173393,14.603909942,140,70
670,3703.5902131173393,14.836388874,140,70
680,3703.5902131173393,14.874261077,140,70
690,3718.439114787961,14.878929722,140,70
700,3703.5902131173393,15.120616634,140,70
710,3704.7830651122204,15.129394487,140,70
720,3703.5902131173393,15.332056883,140,70
730,3715.3337624018054,15.337948996,140,70
740,3703.5902131173393,15.592773292,140,70
750,3723.145720732586,15.779596269,140,70
760,3703.5902131173393,16.015164128,140,70
770,3718.439114787961,16.022455292,140,70
780,3724.3904476333432,16.217969155,140,70
790,3709.6779958132006,16.224745985,140,70
800,3703.5902131173393,16.381654223,140,70
810,3715.3337624018054,16.404059574,140,70
820,3712.5995993380584,16.411648121,140,70
830,3718.439114787961,16.612532939,140,70
840,3703.5902131173393,16.792877405,140,70
850,3703.5902131173393,16.801067297,140,70
860,3703.5902131173393,16.973362015,140,70
870,3710.1056907767997,17.133951939,140,70
880,3708.858651247971,17.360928995,140,70
890,3685.2275574969735,17.36878914,140,70
900,3709.6779958132006,17.375764316,140,70
910,3685.2275574969735,17.62724317,140,70
920,3710.1056907767997,17.811658565,140,70
930,3685.2275574969735,17.817015295,140,70
940,3685.2275574969735,17.950979082,140,70
950,3685.2275574969735,18.134484701,140,70
960,3685.2275574969735,18.141005017,140,70
970,3685.2275574969735,18.304261841,140,70
980,3685.2275574969735,18.309285296,140,70
990,3708.842584138847,18.476602442,140,70
1000,3709.6779958132006,18.484685069,140,70
10,2894.7150586636017,0.496857951,120,60
20,3064.2109820659275,0.861889304,120,60
30,3238.008267709081,0.908825124,120,60
40,3458.6555914723967,1.437782247,120,60
50,3273.5478705033647,2.210487876,120,60
60,3364.68223018256,2.534354641,120,60
70,3409.4768517305583,2.542352168,120,60
80,3306.010273358198,2.77870634,120,60
90,3430.002744416378,3.142627822,120,60
100,3548.3218488576435,3.155050479,120,60
110,3470.1286021138158,3.171369377,120,60
120,3547.3524850920226,3.183622512,120,60
130,3539.0357664781513,3.868946698,120,60
140,3573.7655419722255,3.876716158,120,60
150,3608.214700008658,4.296679608,120,60
160,3616.9267175143436,4.304550864,120,60
170,3704.484663518822,4.571022634,120,60
180,3768.8098145891945,4.852617287,120,60
190,3691.76412407023,5.18930722,120,60
200,3728.481884573365,5.493507495,120,60
210,3749.8478603346034,5.5018797,120,60
220,3737.6142743551277,5.856523866,120,60
230,3735.5982572982066,6.159448927,120,60
240,3767.998357580081,6.16551504,120,60
250,3767.998357580081,6.562929547,120,60
260,3767.998357580081,7.05023674,120,60
270,3770.216497066885,7.058069857,120,60
280,3805.598142436946,7.345530698,120,60
290,3767.998357580081,7.715836718,120,60
300,3767.998357580081,7.973609497,120,60
310,3767.998357580081,8.330562397,120,60
320,3767.998357580081,8.338611297,120,60
330,3767.998357580081,8.548704519,120,60
340,3793.049410153617,8.941799913,120,60
350,3767.998357580081,9.106541481,120,60
360,3767.998357580081,9.114397995,120,60
370,3767.998357580081,9.380523902,120,60
380,3767.998357580081,9.749997955,120,60
390,3767.998357580081,9.756421331,120,60
400,3767.998357580081,10.054927422,120,60
410,3767.998357580081,10.276968456,120,60
420,3767.998357580081,10.554641808,120,60
430,3767.998357580081,10.560882788,120,60
440,3767.998357580081,10.826295208,120,60
450,3767.998357580081,10.833749322,120,60
460,3767.998357580081,11.130622768,120,60
470,3805.1546701649727,11.387962769,120,60
480,3775.11031850547,11.394355508,120,60
490,3775.11031850547,11.673052703,120,60
500,3775.11031850547,11.884093069,120,60
510,3767.998357580081,11.8897066,120,60
520,3767.998357580081,12.204931499,120,60
530,3767.998357580081,12.440684434,120,60
540,3767.998357580081,12.447166045,120,60
550,3767.998357580081,12.773713677,120,60
560,3767.998357580081,12.987582341,120,60
570,3767.998357580081,12.99449782,120,60
580,3767.998357580081,13.202092866,120,60
590,3767.998357580081,13.441113316,120,60
600,3767.998357580081,13.44657187,120,60
610,3767.998357580081,13.603086706,120,60
620,3767.998357580081,13.613758396,120,60
630,3779.81390445558,13.89162614,120,60
640,3767.998357580081,14.064785422,120,60
650,3767.998357580081,14.071482364,120,60
660,3767.998357580081,14.301090641,120,60
670,3767.998357580081,14.319205798,120,60
680,3767.998357580081,14.325843641,120,60
690,3775.125668123304,14.599833076,120,60
700,3767.998357580081,14.868413484,120,60
710,3767.998357580081,15.017390643,120,60
720,3767.998357580081,15.025649462,120,60
730,3767.998357580081,15.240898888,120,60
740,3767.998357580081,15.47712359,120,60
750,3767.998357580081,15.647619244,120,60
760,3767.998357580081,15.654210863,120,60
770,3767.998357580081,15.663416193,120,60
780,3779.81390445558,15.669435256,120,60
790,3767.998357580081,16.113176041,120,60
800,3767.998357580081,16.223051022,120,60
810,3767.998357580081,16.229899075,120,60
820,3767.998357580081,16.437874925,120,60
830,3767.998357580081,16.608677439,120,60
840,3767.998357580081,16.614666071,120,60
850,3767.998357580081,16.838877982,120,60
860,3767.998357580081,16.844110886,120,60
870,3767.998357580081,16.951744246,120,60
880,3767.998357580081,17.292894681,120,60
890,3767.998357580081,17.299861466,120,60
900,3767.998357580081,17.478353394,120,60
910,3767.998357580081,17.681867543,120,60
920,3767.998357580081,17.710461623,120,60
930,3767.998357580081,17.716807576,120,60
940,3787.5404821982142,17.921396839,120,60
950,3767.998357580081,18.107120815,120,60
960,3767.998357580081,18.113253458,120,60
970,3767.998357580081,18.280562312,120,60
980,3767.998357580081,18.286890553,120,60
990,3767.998357580081,18.458218645,120,60
1000,3803.428054357873,18.598112097,120,60
10,3154.795047818297,1.100757329,120,60
20,3221.05260009885,1.529669485,120,60
30,3223.136587635497,1.555860373,120,60
40,3377.5263829110163,1.572039742,120,60
50,3475.626476349898,1.593743065,120,60
60,3475.0566708261676,2.181742239,120,60
70,3411.769287541323,2.473884345,120,60
80,3520.1098978031523,2.723443521,120,60
90,3520.767794029947,2.790327874,120,60
100,3582.166851157579,2.799149089,120,60
110,3609.1386921040707,3.262789225,120,60
120,3586.9463660696624,3.72962001,120,60
130,3602.7602991231274,3.881582266,120,60
140,3633.5745502858003,3.889770171,120,60
150,3647.846643892996,4.462436883,120,60
160,3641.1738241056596,4.730377943,120,60
170,3649.188407300667,4.7383182,120,60
180,3679.606763643618,5.036973095,120,60
190,3686.6950409562905,5.335866416,120,60
200,3711.7610893194505,5.772119606,120,60
210,3700.2842456677004,5.95220876,120,60
220,3723.7742461627204,6.085683342,120,60
230,3729.879117828938,6.399333402,120,60
240,3729.879117828938,6.799049658,120,60
250,3729.879117828938,6.805969257,120,60
260,3729.879117828938,7.128224646,120,60
270,3729.879117828938,7.496416388,120,60
280,3753.4682877573364,7.757963879,120,60
290,3753.880451067552,7.766904582,120,60
300,3753.880451067552,8.139699318,120,60
310,3729.879117828938,8.343576435,120,60
320,3729.879117828938,8.754000958,120,60
330,3729.879117828938,8.760733558,120,60
340,3729.879117828938,8.926000438,120,60
350,3729.879117828938,9.190914937,120,60
360,3749.434625444185,9.19588451,120,60
370,3729.879117828938,9.56294377,120,60
380,3729.879117828938,9.569045426,120,60
390,3729.879117828938,9.870029188,120,60
400,3743.894677146567,10.090191718,120,60
410,3729.879117828938,10.095974415,120,60
420,3729.879117828938,10.393913322,120,60
430,3729.879117828938,10.399247015,120,60
440,3729.879117828938,10.657382361,120,60
450,3729.879117828938,10.949825414,120,60
460,3729.879117828938,10.955961838,120,60
470,3729.879117828938,11.207368674,120,60
480,3753.880451067552,11.480062268,120,60
490,3729.879117828938,11.486082157,120,60
500,3729.879117828938,11.698832075,120,60
510,3729.879117828938,11.7056537,120,60
520,3729.879117828938,12.019937528,120,60
530,3729.879117828938,12.255876034,120,60
540,3729.879117828938,12.262405414,120,60
550,3729.879117828938,12.561125904,120,60
560,3729.879117828938,12.786700577,120,60
570,3729.879117828938,12.793070996,120,60
580,3729.879117828938,13.007303774,120,60
590,3729.879117828938,13.253133855,120,60
600,3729.879117828938,13.259612172,120,60
610,3729.879117828938,13.446859846,120,60
620,3729.879117828938,13.695099758,120,60
630,3729.879117828938,13.701191197,120,60
640,3729.879117828938,13.880270728,120,60
650,3729.879117828938,14.081884207,120,60
660,3729.879117828938,14.088486813,120,60
670,3729.879117828938,14.270213144,120,60
680,3729.879117828938,14.53882282,120,60
690,3729.879117828938,14.547051252,120,60
700,3729.879117828938,14.76037028,120,60
