a,b,c,d,e
3440,238.0,0.07928976,100.0,0.95
3450,238.0,0.079410463,100.0,0.95
3460,238.0,0.079544174,100.0,0.95
3470,238.0,0.079667608,100.0,0.95
3480,238.0,0.079801838,100.0,0.95
3490,238.0,0.079931321,100.0,0.95
3500,238.0,0.080051424,100.0,0.95
3510,238.0,0.080173786,100.0,0.95
3520,238.0,0.080296431,100.0,0.95
3530,238.0,0.080422985,100.0,0.95
3540,238.0,0.080546353,100.0,0.95
3550,238.0,0.080672601,100.0,0.95
3560,238.0,0.080798731,100.0,0.95
3570,238.0,0.080927091,100.0,0.95
3580,238.0,0.081051291,100.0,0.95
3590,238.0,0.081175173,100.0,0.95
3600,238.0,0.08130717,100.0,0.95
3610,239.0,0.081441464,100.0,0.95
3620,239.0,0.081563631,100.0,0.95
3630,239.0,0.081689493,100.0,0.95
3640,239.0,0.08182295,100.0,0.95
3650,240.0,0.08196118,100.0,0.95
3660,241.0,0.082108695,100.0,0.95
3670,241.0,0.082250261,100.0,0.95
3680,241.0,0.082384198,100.0,0.95
3690,241.0,0.082526014,100.0,0.95
3700,241.0,0.082678394,100.0,0.95
3710,241.0,0.082823655,100.0,0.95
3720,241.0,0.082962573,100.0,0.95
3730,241.0,0.083123411,100.0,0.95
3740,241.0,0.083288181,100.0,0.95
3750,241.0,0.083423003,100.0,0.95
3760,241.0,0.083561623,100.0,0.95
3770,241.0,0.083704026,100.0,0.95
3780,242.0,0.083841811,100.0,0.95
3790,242.0,0.083963251,100.0,0.95
3800,242.0,0.084088214,100.0,0.95
3810,242.0,0.084210709,100.0,0.95
3820,242.0,0.084342498,100.0,0.95
3830,242.0,0.084472824,100.0,0.95
3840,242.0,0.084596935,100.0,0.95
3850,242.0,0.084721745,100.0,0.95
3860,242.0,0.084849154,100.0,0.95
3870,242.0,0.084981668,100.0,0.95
3880,242.0,0.085111916,100.0,0.95
3890,242.0,0.085241995,100.0,0.95
3900,242.0,0.085375648,100.0,0.95
3910,242.0,0.085509379,100.0,0.95
3920,242.0,0.08563881,100.0,0.95
3930,242.0,0.085768835,100.0,0.95
3940,242.0,0.085888321,100.0,0.95
3950,242.0,0.086026209,100.0,0.95
3960,242.0,0.0861558,100.0,0.95
3970,242.0,0.086289318,100.0,0.95
3980,242.0,0.08641192,100.0,0.95
3990,242.0,0.086541426,100.0,0.95
4000,242.0,0.086664955,100.0,0.95
4010,242.0,0.086790188,100.0,0.95
4020,242.0,0.086919428,100.0,0.95
4030,242.0,0.087068011,100.0,0.95
4040,242.0,0.087199066,100.0,0.95
4050,242.0,0.0873276,100.0,0.95
4060,243.0,0.087452416,100.0,0.95
4070,243.0,0.087587138,100.0,0.95
4080,243.0,0.08773519,100.0,0.95
4090,243.0,0.087883328,100.0,0.95
4100,243.0,0.088019418,100.0,0.95
4110,243.0,0.088153256,100.0,0.95
4120,243.0,0.088292425,100.0,0.95
4130,243.0,0.288297293,100.0,0.95
4140,243.0,0.288416293,100.0,0.95
4150,243.0,0.288526455,100.0,0.95
4160,244.0,0.288638565,100.0,0.95
4170,244.0,0.288751608,100.0,0.95
4180,244.0,0.288871658,100.0,0.95
4190,244.0,0.288989158,100.0,0.95
4200,244.0,0.346725868,100.0,0.95
4210,244.0,0.347417599,100.0,0.95
4220,244.0,0.347534651,100.0,0.95
4230,244.0,0.34764509,100.0,0.95
4240,244.0,0.348290298,100.0,0.95
4250,244.0,0.349033763,100.0,0.95
4260,244.0,0.349373939,100.0,0.95
4270,244.0,0.34987402,100.0,0.95
4280,244.0,0.35217159,100.0,0.95
4290,244.0,0.354762327,100.0,0.95
4300,244.0,0.355079841,100.0,0.95
4310,244.0,0.355373697,100.0,0.95
4320,244.0,0.355665822,100.0,0.95
4330,244.0,0.356259222,100.0,0.95
4340,244.0,0.3570922,100.0,0.95
4350,244.0,0.358275697,100.0,0.95
4360,244.0,0.35880367,100.0,0.95
4370,244.0,0.359130432,100.0,0.95
4380,244.0,0.359511567,100.0,0.95
4390,244.0,0.367499876,100.0,0.95
4400,244.0,0.367819177,100.0,0.95
4410,244.0,0.369902745,100.0,0.95
4420,244.0,0.370204745,100.0,0.95
4430,244.0,0.371861797,100.0,0.95
4440,244.0,0.372150082,100.0,0.95
4450,244.0,0.372430271,100.0,0.95
4460,244.0,0.37272364,100.0,0.95
4470,244.0,0.442327074,100.0,0.95
4480,244.0,0.442812735,100.0,0.95
4490,244.0,0.443610019,100.0,0.95
4500,244.0,0.443909506,100.0,0.95
4510,244.0,0.503203222,100.0,0.95
4520,244.0,0.503319071,100.0,0.95
4530,244.0,0.503434667,100.0,0.95
4540,244.0,0.503543571,100.0,0.95
4550,244.0,0.50365391,100.0,0.95
4560,244.0,0.503763269,100.0,0.95
4570,244.0,0.503875012,100.0,0.95
4580,244.0,0.503989732,100.0,0.95
4590,244.0,0.50411009,100.0,0.95
4600,244.0,0.504221114,100.0,0.95
4610,244.0,0.50433605,100.0,0.95
4620,244.0,0.504444279,100.0,0.95
4630,244.0,0.50456952,100.0,0.95
4640,244.0,0.504681351,100.0,0.95
4650,244.0,0.504789579,100.0,0.95
4660,244.0,0.504895567,100.0,0.95
4670,244.0,0.504996599,100.0,0.95
4680,244.0,0.505096182,100.0,0.95
4690,244.0,0.505194161,100.0,0.95
4700,244.0,0.505296076,100.0,0.95
4710,244.0,0.505394935,100.0,0.95
4720,244.0,0.505501817,100.0,0.95
4730,245.0,0.505608295,100.0,0.95
4740,246.0,0.50571302,100.0,0.95
4750,246.0,0.505814181,100.0,0.95
4760,246.0,0.505912624,100.0,0.95
4770,246.0,0.506019032,100.0,0.95
4780,247.0,0.50612696,100.0,0.95
4790,247.0,0.506232036,100.0,0.95
4800,247.0,0.506336202,100.0,0.95
4810,247.0,0.506440195,100.0,0.95
4820,247.0,0.50655081,100.0,0.95
4830,247.0,0.506653586,100.0,0.95
4840,247.0,0.506754797,100.0,0.95
4850,247.0,0.50685838,100.0,0.95
4860,247.0,0.50697188,100.0,0.95
4870,247.0,0.507080877,100.0,0.95
4880,247.0,0.507191991,100.0,0.95
4890,247.0,0.507306391,100.0,0.95
4900,247.0,0.507430676,100.0,0.95
4910,247.0,0.507547422,100.0,0.95
4920,247.0,0.507659554,100.0,0.95
4930,247.0,0.507774864,100.0,0.95
4940,247.0,0.507893691,100.0,0.95
4950,247.0,0.508008787,100.0,0.95
4960,247.0,0.508130919,100.0,0.95
4970,247.0,0.508267954,100.0,0.95
4980,247.0,0.50839461,100.0,0.95
4990,247.0,0.508528429,100.0,0.95
5000,247.0,0.508671649,100.0,0.95
10,17.0,8.7573E-5,100.0,0.95
20,19.0,1.96767E-4,100.0,0.95
30,18.0,3.1916E-4,100.0,0.95
40,20.0,4.60392E-4,100.0,0.95
50,24.0,5.66414E-4,100.0,0.95
60,18.0,6.64747E-4,100.0,0.95
70,23.0,7.8259E-4,100.0,0.95
80,23.0,8.82357E-4,100.0,0.95
90,24.0,9.81905E-4,100.0,0.95
100,24.0,0.001083972,100.0,0.95
110,24.0,0.001183068,100.0,0.95
120,24.0,0.001282185,100.0,0.95
130,25.0,0.001384839,100.0,0.95
140,25.0,0.001495563,100.0,0.95
150,25.0,0.001599004,100.0,0.95
160,25.0,0.00169922,100.0,0.95
170,25.0,0.001802392,100.0,0.95
180,26.0,0.001901864,100.0,0.95
190,26.0,0.002005812,100.0,0.95
200,221.0,0.002080747,100.0,0.95
210,227.0,0.002151609,100.0,0.95
220,227.0,0.002224482,100.0,0.95
230,227.0,0.002304587,100.0,0.95
240,227.0,0.002378358,100.0,0.95
250,227.0,0.002448632,100.0,0.95
260,230.0,0.002524972,100.0,0.95
270,230.0,0.002600694,100.0,0.95
280,230.0,0.0026764,100.0,0.95
290,231.0,0.002749199,100.0,0.95
300,233.0,0.002828484,100.0,0.95
310,233.0,0.00290342,100.0,0.95
320,233.0,0.002973109,100.0,0.95
330,233.0,0.003052053,100.0,0.95
340,233.0,0.00313327,100.0,0.95
350,233.0,0.003216438,100.0,0.95
360,233.0,0.003295027,100.0,0.95
370,234.0,0.003367669,100.0,0.95
380,234.0,0.003446549,100.0,0.95
390,234.0,0.003518533,100.0,0.95
400,234.0,0.003591383,100.0,0.95
410,234.0,0.003667392,100.0,0.95
420,234.0,0.003743839,100.0,0.95
430,234.0,0.003821883,100.0,0.95
440,234.0,0.003894722,100.0,0.95
450,234.0,0.003979827,100.0,0.95
460,234.0,0.004057785,100.0,0.95
470,234.0,0.004135388,100.0,0.95
480,234.0,0.004211519,100.0,0.95
490,234.0,0.004294213,100.0,0.95
