a,b,c,d,e,f
4690,0.1498462514084995,15.187646323,500,100,40
4700,0.1498462514084995,15.273688456,500,100,40
4710,0.14989878660461026,15.277005367,500,100,40
4720,0.1498462514084995,15.280153683,500,100,40
4730,0.1498462514084995,15.326611709,500,100,40
4740,0.1498462514084995,15.330953906,500,100,40
4750,0.1496134419166709,15.334051147,500,100,40
4760,0.1496134419166709,15.337121218,500,100,40
4770,0.1496134419166709,15.411230933,500,100,40
4780,0.1496134419166709,15.415168511,500,100,40
4790,0.1496134419166709,15.418556997,500,100,40
4800,0.15103440034244542,15.521630463,500,100,40
4810,0.15103440034244542,15.525615663,500,100,40
4820,0.1496134419166709,15.529886672,500,100,40
4830,0.1496134419166709,15.537419199,500,100,40
4840,0.1496134419166709,15.540499947,500,100,40
4850,0.15103440034244547,15.543546013,500,100,40
4860,0.15103440034244547,15.628827204,500,100,40
4870,0.15103440034244547,15.632138302,500,100,40
4880,0.1496134419166709,15.635990727,500,100,40
4890,0.1496134419166709,15.727798927,500,100,40
4900,0.1496134419166709,15.731030057,500,100,40
4910,0.1496134419166709,15.734012081,500,100,40
4920,0.1496134419166709,15.808646388,500,100,40
4930,0.14964424824763833,15.834935435,500,100,40
4940,0.1496134419166709,15.838301989,500,100,40
4950,0.1496134419166709,15.841706584,500,100,40
4960,0.1496134419166709,15.964832475,500,100,40
4970,0.1496134419166709,15.968105528,500,100,40
4980,0.1496134419166709,15.971113905,500,100,40
4990,0.1496134419166709,16.046258169,500,100,40
5000,0.1496134419166709,16.049461144,500,100,40
10,0.04814681821312596,0.004903178,500,100,40
20,0.05188401989109753,0.0106123,500,100,40
30,0.05188401989109753,0.01675818,500,100,40
40,0.06336981385904464,0.024084773,500,100,40
50,0.06336981385904464,0.03128613,500,100,40
60,0.05855982740520384,0.036866692,500,100,40
70,0.061646139523980174,0.262278904,500,100,40
80,0.061646139523980174,0.26900458,500,100,40
90,0.061646139523980174,0.2733616,500,100,40
100,0.07041120568160045,0.277461488,500,100,40
110,0.07041120568160045,0.364364111,500,100,40
120,0.07041120568160045,0.368526145,500,100,40
130,0.07064331812902756,0.422578153,500,100,40
140,0.07041120568160045,0.427671746,500,100,40
150,0.07096752700040647,0.55609149,500,100,40
160,0.07296689974758105,0.5608052,500,100,40
170,0.07684277183909143,0.565088614,500,100,40
180,0.07684277183909143,0.649834569,500,100,40
190,0.07684277183909143,0.654420546,500,100,40
200,0.07751232453901856,0.760230865,500,100,40
210,0.08463399558177895,0.765638789,500,100,40
220,0.08145828147321905,0.804390338,500,100,40
230,0.08145828147321905,0.80849201,500,100,40
240,0.08996484217308101,0.812538014,500,100,40
250,0.08996484217308101,0.898667714,500,100,40
260,0.08996484217308101,0.902177197,500,100,40
270,0.08996484217308101,0.905771134,500,100,40
280,0.08596172410386432,1.005334771,500,100,40
290,0.08805382045756541,1.009551711,500,100,40
300,0.08998247049755566,1.075590015,500,100,40
310,0.09162882516396911,1.080368082,500,100,40
320,0.08998247049755566,1.15106548,500,100,40
330,0.09493204868471418,1.155267986,500,100,40
340,0.09698415963030893,1.160561334,500,100,40
350,0.09698415963030893,1.263399045,500,100,40
360,0.10473186896024987,1.269683384,500,100,40
370,0.10473186896024987,1.299630969,500,100,40
380,0.10473186896024987,1.304037421,500,100,40
390,0.09644531559268263,1.3085769,500,100,40
400,0.09644531559268263,1.431828929,500,100,40
410,0.10027484595278713,1.436032332,500,100,40
420,0.0987458394417658,1.551028085,500,100,40
430,0.0987458394417658,1.555593315,500,100,40
440,0.0987458394417658,1.62873768,500,100,40
450,0.0987458394417658,1.632684331,500,100,40
460,0.10299944014056181,1.636525792,500,100,40
470,0.0987458394417658,1.722189432,500,100,40
480,0.0987458394417658,1.725845003,500,100,40
490,0.0987458394417658,1.812132086,500,100,40
500,0.10415795974585815,1.819855802,500,100,40
510,0.0987458394417658,1.824720375,500,100,40
520,0.09852412937158493,1.82833458,500,100,40
530,0.10036898027473215,1.834885375,500,100,40
540,0.09946774142844668,2.019280955,500,100,40
550,0.10777876957262081,2.023239532,500,100,40
560,0.10709306290270927,2.075179071,500,100,40
570,0.10709306290270927,2.079643048,500,100,40
580,0.1097165553499454,2.086376318,500,100,40
590,0.1097165553499454,2.092593702,500,100,40
600,0.10709306290270927,2.096591912,500,100,40
610,0.10709306290270927,2.102293466,500,100,40
620,0.1129096321826862,2.106216528,500,100,40
630,0.1129096321826862,2.293902373,500,100,40
640,0.1129096321826862,2.331167988,500,100,40
650,0.11103068748475337,2.335116919,500,100,40
660,0.11103068748475337,2.339250373,500,100,40
670,0.11103068748475337,2.456871799,500,100,40
680,0.12101439122214928,2.462430522,500,100,40
690,0.12101439122214928,2.466623094,500,100,40
700,0.12101439122214928,2.594159041,500,100,40
710,0.12101439122214928,2.597633018,500,100,40
720,0.12101439122214928,2.601847572,500,100,40
730,0.12101439122214928,2.675503571,500,100,40
740,0.1244955418204056,2.679507004,500,100,40
750,0.1244955418204056,2.752065266,500,100,40
760,0.12468623309501246,2.755460996,500,100,40
770,0.11554511803338118,2.758919803,500,100,40
780,0.11554511803338118,2.863383591,500,100,40
790,0.12371621401739721,2.867469946,500,100,40
800,0.12371621401739721,2.949551274,500,100,40
810,0.12387456148228455,2.953942448,500,100,40
820,0.12387456148228455,2.978673204,500,100,40
830,0.12387456148228455,2.985169327,500,100,40
840,0.12387456148228455,2.990869525,500,100,40
850,0.12387456148228455,3.120533853,500,100,40
860,0.12387456148228455,3.222122328,500,100,40
870,0.1342663763341451,3.229132243,500,100,40
880,0.1342663763341451,3.233400864,500,100,40
890,0.12387456148228455,3.32754725,500,100,40
900,0.12607462028497263,3.331871748,500,100,40
910,0.12607462028497263,3.402723728,500,100,40
920,0.12607462028497263,3.407381753,500,100,40
930,0.12607462028497263,3.52479064,500,100,40
940,0.13129927331024974,3.529079684,500,100,40
950,0.13129927331024974,3.568606403,500,100,40
960,0.12607462028497263,3.574874731,500,100,40
970,0.12843960997069984,3.67266588,500,100,40
980,0.12607462028497263,3.737003251,500,100,40
990,0.12607462028497263,3.741205161,500,100,40
1000,0.13225475736621523,3.745452741,500,100,40
1010,0.13225475736621523,3.815016164,500,100,40
1020,0.13225475736621523,3.820027458,500,100,40
1030,0.13225475736621523,3.893363706,500,100,40
1040,0.13225475736621523,3.89890884,500,100,40
1050,0.13225475736621523,3.994243046,500,100,40
1060,0.13225475736621523,4.004017535,500,100,40
1070,0.13225475736621523,4.078192481,500,100,40
1080,0.13225475736621523,4.08341154,500,100,40
1090,0.12743985720643916,4.087620179,500,100,40
1100,0.12743985720643916,4.092138854,500,100,40
1110,0.12690513959257288,4.096053196,500,100,40
1120,0.12690513959257288,4.18592009,500,100,40
1130,0.12690513959257288,4.189982046,500,100,40
1140,0.12946248440150615,4.193968153,500,100,40
1150,0.12946248440150615,4.246574114,500,100,40
1160,0.12946248440150615,4.249981539,500,100,40
1170,0.13590642123623162,4.254232059,500,100,40
1180,0.12834626198313773,4.427686186,500,100,40
1190,0.12834626198313773,4.431437622,500,100,40
1200,0.12834626198313773,4.500203229,500,100,40
1210,0.13036232756850197,4.504127882,500,100,40
1220,0.13036232756850197,4.508120561,500,100,40
1230,0.13875502317847813,4.614722582,500,100,40
1240,0.13045393567543245,4.618257884,500,100,40
1250,0.13240569837496138,4.625693224,500,100,40
1260,0.13779723788073864,4.691147029,500,100,40
1270,0.13779723788073867,4.69478316,500,100,40
1280,0.13779723788073867,4.698115692,500,100,40
1290,0.1314231490699614,4.834800581,500,100,40
1300,0.13086283493795625,4.838630402,500,100,40
1310,0.13543734910386576,4.902537652,500,100,40
1320,0.1331792109015678,4.90583779,500,100,40
1330,0.1378213565286766,4.90994083,500,100,40
1340,0.13951075119247613,4.91597374,500,100,40
1350,0.13803145339762268,4.919963107,500,100,40
1360,0.13803145339762268,4.92352302,500,100,40
1370,0.13803145339762268,5.132308015,500,100,40
1380,0.1386826134382891,5.136083812,500,100,40
1390,0.14405318418051283,5.139643855,500,100,40
1400,0.14075784149219261,5.192063478,500,100,40
1410,0.1490132799705556,5.196215066,500,100,40
1420,0.1490132799705556,5.273214771,500,100,40
1430,0.1490132799705556,5.277528982,500,100,40
1440,0.14739597663219586,5.290556943,500,100,40
1450,0.14739597663219586,5.294423361,500,100,40
1460,0.14739597663219586,5.297876073,500,100,40
1470,0.14739597663219586,5.398925795,500,100,40
1480,0.14739597663219586,5.403341145,500,100,40
1490,0.14739597663219586,5.4072397,500,100,40
1500,0.14925534582752661,5.498696255,500,100,40
1510,0.14739597663219586,5.502013442,500,100,40
1520,0.1495824123719815,5.505603097,500,100,40
1530,0.1495824123719815,5.599041231,500,100,40
1540,0.14995508298731952,5.602362813,500,100,40
1550,0.14995508298731952,5.605607393,500,100,40
1560,0.14995508298731952,5.748701352,500,100,40
1570,0.15053144616824057,5.752388857,500,100,40
1580,0.1505314461682406,5.755820068,500,100,40
1590,0.1505314461682406,5.804125441,500,100,40
1600,0.1505314461682406,5.807213541,500,100,40
1610,0.1505314461682406,5.810336781,500,100,40
1620,0.14896263605383334,5.880785693,500,100,40
1630,0.14896263605383334,5.884099918,500,100,40
1640,0.14896263605383334,5.887507924,500,100,40
1650,0.1496260188966958,5.975073284,500,100,40
1660,0.1496260188966958,5.978792208,500,100,40
1670,0.14968589247126898,5.982207454,500,100,40
1680,0.14962601889669586,6.093020987,500,100,40
1690,0.1496260188966958,6.096361752,500,100,40
1700,0.1496260188966958,6.193527317,500,100,40
1710,0.14896263605383334,6.197587852,500,100,40
1720,0.14896263605383334,6.201679714,500,100,40
1730,0.14962601889669583,6.270577578,500,100,40
1740,0.14962601889669586,6.274092702,500,100,40
1750,0.14962601889669586,6.277602119,500,100,40
1760,0.14962601889669586,6.417209803,500,100,40
1770,0.14962601889669586,6.420709567,500,100,40
1780,0.14962601889669586,6.43363151,500,100,40
1790,0.15135628255899033,6.511344153,500,100,40
1800,0.15135628255899033,6.514510175,500,100,40
1810,0.15135628255899033,6.517479292,500,100,40
1820,0.15135628255899033,6.57271378,500,100,40
1830,0.15135628255899036,6.579758398,500,100,40
1840,0.15135628255899036,6.5833387,500,100,40
1850,0.15135628255899036,6.716504109,500,100,40
1860,0.1513562825589904,6.747787213,500,100,40
1870,0.1513562825589904,6.75146219,500,100,40
1880,0.1513562825589904,6.754629407,500,100,40
1890,0.1513562825589904,6.8638182,500,100,40
1900,0.15135628255899033,6.86748425,500,100,40
1910,0.15135628255899033,6.870691388,500,100,40
1920,0.14962601889669586,6.954647463,500,100,40
1930,0.14962601889669586,6.965393988,500,100,40
1940,0.15135628255899033,6.969232626,500,100,40
1950,0.1505750690884775,7.070693168,500,100,40
1960,0.1505750690884775,7.074042168,500,100,40
1970,0.1505750690884775,7.077358281,500,100,40
1980,0.15135626167152472,7.167373996,500,100,40
1990,0.15135628255899033,7.174370585,500,100,40
2000,0.15135628255899033,7.180096268,500,100,40
2010,0.15135628255899033,7.185557248,500,100,40
2020,0.15135628255899033,7.18970081,500,100,40
2030,0.15135628255899033,7.333035259,500,100,40
2040,0.15057506908847756,7.336765859,500,100,40
2050,0.15057506908847756,7.340671055,500,100,40
2060,0.15135628255899033,7.444738301,500,100,40
2070,0.15135628255899033,7.448445558,500,100,40
2080,0.15135628255899033,7.45254923,500,100,40
2090,0.1531602325859215,7.512618181,500,100,40
2100,0.15135628255899033,7.515909625,500,100,40
2110,0.15135628255899033,7.519340186,500,100,40
2120,0.15135628255899033,7.600793697,500,100,40
2130,0.15135628255899033,7.604109077,500,100,40
2140,0.15312701028193798,7.701292657,500,100,40
2150,0.15135628255899033,7.704263131,500,100,40
2160,0.1515536665461108,7.709125207,500,100,40
2170,0.1530128601035755,7.810904067,500,100,40
2180,0.1530128601035755,7.816594561,500,100,40
2190,0.1530128601035755,7.819770364,500,100,40
2200,0.1530128601035755,7.881850211,500,100,40
2210,0.1530128601035755,7.885368729,500,100,40
2220,0.1530128601035755,7.889854035,500,100,40
2230,0.1530128601035755,7.993342619,500,100,40
2240,0.1530128601035755,7.996410242,500,100,40
2250,0.15135628255899033,7.999595467,500,100,40
2260,0.15301286010357554,8.115750015,500,100,40
2270,0.15301286010357554,8.118994377,500,100,40
2280,0.15135628255899033,8.122396671,500,100,40
2290,0.15135628255899033,8.201006209,500,100,40
2300,0.15135628255899033,8.204769764,500,100,40
2310,0.15135628255899033,8.208199404,500,100,40
2320,0.15135628255899033,8.304184003,500,100,40
2330,0.15135628255899033,8.30746963,500,100,40
2340,0.15135628255899033,8.310573113,500,100,40
2350,0.15135628255899033,8.377082852,500,100,40
2360,0.15135628255899033,8.382195783,500,100,40
2370,0.1531602325859215,8.385727908,500,100,40
2380,0.15135628255899033,8.484547601,500,100,40
2390,0.15135628255899033,8.487798318,500,100,40
2400,0.1530128601035755,8.492557103,500,100,40
2410,0.15301286010357554,8.589404102,500,100,40
2420,0.15301286010357554,8.592626522,500,100,40
2430,0.15301286010357548,8.59633771,500,100,40
2440,0.1531602325859215,8.68961766,500,100,40
2450,0.1531602325859215,8.692979027,500,100,40
2460,0.1531602325859215,8.777913247,500,100,40
2470,0.15301286010357548,8.782181963,500,100,40
2480,0.1530128601035755,8.78547754,500,100,40
2490,0.15301286010357548,8.853906097,500,100,40
2500,0.15301286010357548,8.857306666,500,100,40
2510,0.1530128601035755,8.860573456,500,100,40
2520,0.1530128601035755,8.954160054,500,100,40
2530,0.15301286010357548,8.964466614,500,100,40
2540,0.15301286010357548,8.967667368,500,100,40
2550,0.1530128601035755,9.058127811,500,100,40
2560,0.15301286010357554,9.060905582,500,100,40
2570,0.1530128601035755,9.063673536,500,100,40
2580,0.1530128601035755,9.154716551,500,100,40
2590,0.1530128601035755,9.161319697,500,100,40
2600,0.1530128601035755,9.164550406,500,100,40
2610,0.1530128601035755,9.265159864,500,100,40
2620,0.15057506908847756,9.268250771,500,100,40
2630,0.15301286010357548,9.271428357,500,100,40
2640,0.15301286010357548,9.345279993,500,100,40
2650,0.15301286010357554,9.348526502,500,100,40
2660,0.15301286010357554,9.351458344,500,100,40
2670,0.15301286010357554,9.355416698,500,100,40
2680,0.15301286010357554,9.456262267,500,100,40
2690,0.1505750690884775,9.459596742,500,100,40
2700,0.1505750690884775,9.462975834,500,100,40
2710,0.14918533653555943,9.543828319,500,100,40
2720,0.147323694753085,9.547252829,500,100,40
2730,0.147323694753085,9.550614341,500,100,40
2740,0.147323694753085,9.629868824,500,100,40
2750,0.14975009655764313,9.634438165,500,100,40
2760,0.14975009655764313,9.769593303,500,100,40
2770,0.147323694753085,9.772661565,500,100,40
2780,0.147323694753085,9.77607006,500,100,40
2790,0.147323694753085,9.779008628,500,100,40
2800,0.14946904903527727,9.814787027,500,100,40
2810,0.14946904903527727,9.819423213,500,100,40
2820,0.14946904903527727,9.822723437,500,100,40
2830,0.14946904903527727,9.940026423,500,100,40
2840,0.14946904903527727,9.94556157,500,100,40
2850,0.14946904903527727,9.948825168,500,100,40
2860,0.146506795803452,10.010629519,500,100,40
2870,0.146506795803452,10.014028178,500,100,40
2880,0.146506795803452,10.017290724,500,100,40
2890,0.146506795803452,10.118760513,500,100,40
2900,0.146506795803452,10.122314299,500,100,40
2910,0.1520793661138235,10.176327208,500,100,40
2920,0.1520793661138235,10.179584184,500,100,40
2930,0.1520793661138235,10.182958518,500,100,40
2940,0.14670019520066613,10.248509168,500,100,40
2950,0.1469403254032654,10.251678213,500,100,40
2960,0.1469403254032654,10.254780933,500,100,40
2970,0.1469403254032654,10.25782051,500,100,40
2980,0.14721555539653122,10.329318225,500,100,40
2990,0.1469403254032654,10.335687919,500,100,40
3000,0.14670019520066613,10.338608785,500,100,40
3010,0.14670019520066616,10.434953505,500,100,40
3020,0.14670019520066616,10.438111178,500,100,40
3030,0.14670019520066616,10.524020766,500,100,40
3040,0.14670019520066613,10.527340089,500,100,40
3050,0.14721555539653122,10.530875111,500,100,40
3060,0.14721555539653122,10.59712552,500,100,40
3070,0.14670019520066616,10.602875335,500,100,40
3080,0.14670019520066616,10.606078,500,100,40
3090,0.14670019520066616,10.692991844,500,100,40
3100,0.14721555539653122,10.696174541,500,100,40
3110,0.14721555539653122,10.699163473,500,100,40
3120,0.14721555539653122,10.770890941,500,100,40
3130,0.1472155553965312,10.773809345,500,100,40
3140,0.1472155553965312,10.776718764,500,100,40
3150,0.1472155553965312,10.779726716,500,100,40
3160,0.1472155553965312,10.85050116,500,100,40
3170,0.1472155553965312,10.853688316,500,100,40
3180,0.14721555539653122,10.856761924,500,100,40
3190,0.14691185522836633,11.049548876,500,100,40
3200,0.14670019520066616,11.053035766,500,100,40
3210,0.14670019520066616,11.05598145,500,100,40
3220,0.14670019520066616,11.059207256,500,100,40
3230,0.14670019520066616,11.062369736,500,100,40
3240,0.14670019520066616,11.065204337,500,100,40
3250,0.14670019520066616,11.068073701,500,100,40
3260,0.14670019520066616,11.144596689,500,100,40
3270,0.14673223918342967,11.147341999,500,100,40
3280,0.14670019520066616,11.150178137,500,100,40
3290,0.14670019520066616,11.219601416,500,100,40
3300,0.14670019520066616,11.222740317,500,100,40
3310,0.14670019520066616,11.225602482,500,100,40
3320,0.14701712800932976,11.32826494,500,100,40
3330,0.14670019520066616,11.333802745,500,100,40
3340,0.14670019520066616,11.336746656,500,100,40
3350,0.14670019520066616,11.340305862,500,100,40
3360,0.14670019520066616,11.43542043,500,100,40
3370,0.14670019520066616,11.438351011,500,100,40
3380,0.1506505421588585,11.44151935,500,100,40
3390,0.14670019520066616,11.506076997,500,100,40
3400,0.14670019520066616,11.51483865,500,100,40
3410,0.14670019520066616,11.517787486,500,100,40
3420,0.14670019520066616,11.590051747,500,100,40
3430,0.14670019520066616,11.593267241,500,100,40
3440,0.14670019520066616,11.596126026,500,100,40
3450,0.14670019520066616,11.59906254,500,100,40
3460,0.14691185522836628,11.726603052,500,100,40
3470,0.14783181736563375,11.729528147,500,100,40
3480,0.14691185522836628,11.732404677,500,100,40
3490,0.14670019520066616,11.780019926,500,100,40
3500,0.1469118552283663,11.782835342,500,100,40
3510,0.1469118552283663,11.785805515,500,100,40
3520,0.1469118552283663,11.888464956,500,100,40
3530,0.1469118552283663,11.895047241,500,100,40
3540,0.1469118552283663,11.898437452,500,100,40
3550,0.14783181736563375,11.901596496,500,100,40
3560,0.14783181736563375,11.986169858,500,100,40
3570,0.15258341511285195,11.989095912,500,100,40
3580,0.15258341511285195,11.992199176,500,100,40
3590,0.14783181736563375,12.09487915,500,100,40
3600,0.14783181736563375,12.097885547,500,100,40
3610,0.14783181736563375,12.101027295,500,100,40
3620,0.14670019520066616,12.177784708,500,100,40
3630,0.14670019520066616,12.185474795,500,100,40
3640,0.14670019520066616,12.191201977,500,100,40
3650,0.14721555539653122,12.248107436,500,100,40
3660,0.15258341511285195,12.251167913,500,100,40
3670,0.15258341511285195,12.254251378,500,100,40
3680,0.15258341511285195,12.257947077,500,100,40
3690,0.15258341511285195,12.356933509,500,100,40
3700,0.14670019520066616,12.360252016,500,100,40
3710,0.14670019520066616,12.363606396,500,100,40
3720,0.14670019520066616,12.472428149,500,100,40
3730,0.14670019520066616,12.475822137,500,100,40
3740,0.14670019520066616,12.479054207,500,100,40
3750,0.14701712800932976,12.560006213,500,100,40
3760,0.14701712800932976,12.563390951,500,100,40
3770,0.14701712800932976,12.566734449,500,100,40
3780,0.14701712800932976,12.640055529,500,100,40
3790,0.14701712800932976,12.642999382,500,100,40
3800,0.14701712800932976,12.646019988,500,100,40
3810,0.14701712800932976,12.734137141,500,100,40
3820,0.14701712800932976,12.738061539,500,100,40
3830,0.14722970423311274,12.741022266,500,100,40
3840,0.14701712800932976,12.840161349,500,100,40
3850,0.14701712800932976,12.843362117,500,100,40
3860,0.15240296632707384,12.846241319,500,100,40
3870,0.15240296632707384,12.849431894,500,100,40
3880,0.14701712800932976,12.971803382,500,100,40
3890,0.14701712800932976,12.975654265,500,100,40
3900,0.14701712800932976,12.978947263,500,100,40
3910,0.14701712800932976,13.056593877,500,100,40
3920,0.14701712800932976,13.059805758,500,100,40
3930,0.14701712800932976,13.062889435,500,100,40
3940,0.14701712800932976,13.077788902,500,100,40
3950,0.14701712800932976,13.08130409,500,100,40
3960,0.14701712800932976,13.085493622,500,100,40
3970,0.14701712800932976,13.20978158,500,100,40
3980,0.14701712800932976,13.213154332,500,100,40
3990,0.14701712800932976,13.241809628,500,100,40
4000,0.14701712800932976,13.292887433,500,100,40
4010,0.14701712800932976,13.296074073,500,100,40
4020,0.15292630770845902,13.299161403,500,100,40
4030,0.15292630770845902,13.354553257,500,100,40
4040,0.15292630770845902,13.358433902,500,100,40
4050,0.15292630770845902,13.361685102,500,100,40
4060,0.15292630770845902,13.457879062,500,100,40
4070,0.15292630770845902,13.463138999,500,100,40
4080,0.15292630770845902,13.466078698,500,100,40
4090,0.15292630770845902,13.560026794,500,100,40
4100,0.15292630770845902,13.564270755,500,100,40
4110,0.15292630770845902,13.567528183,500,100,40
4120,0.15292630770845902,13.60159434,500,100,40
4130,0.15292630770845902,13.605162945,500,100,40
4140,0.15292630770845902,13.608483337,500,100,40
4150,0.152926307708459,13.674844761,500,100,40
4160,0.14722970423311274,13.67790708,500,100,40
4170,0.14753472131920958,13.680881155,500,100,40
4180,0.14753472131920958,13.787166315,500,100,40
4190,0.14701712800932976,13.790141149,500,100,40
4200,0.14701712800932976,13.792970515,500,100,40
4210,0.14701712800932976,13.795925425,500,100,40
4220,0.14701712800932976,13.877784556,500,100,40
4230,0.14701712800932976,13.888043516,500,100,40
4240,0.14701712800932976,13.891219741,500,100,40
4250,0.14701712800932976,13.994031541,500,100,40
4260,0.14701712800932976,13.997647261,500,100,40
4270,0.14701712800932976,14.001263801,500,100,40
4280,0.14701712800932976,14.075282416,500,100,40
4290,0.14724190534423065,14.07847076,500,100,40
4300,0.14724190534423068,14.081384889,500,100,40
4310,0.14724190534423068,14.174116388,500,100,40
4320,0.14701712800932976,14.177578259,500,100,40
4330,0.14701712800932976,14.180959111,500,100,40
4340,0.14701712800932976,14.287987546,500,100,40
4350,0.14701712800932976,14.291102487,500,100,40
4360,0.14701712800932976,14.294155776,500,100,40
4370,0.14701712800932976,14.35074717,500,100,40
4380,0.14701712800932976,14.35419754,500,100,40
4390,0.14701712800932976,14.357182835,500,100,40
4400,0.14701712800932976,14.360398925,500,100,40
4410,0.14701712800932976,14.458881639,500,100,40
4420,0.14701712800932976,14.462227221,500,100,40
4430,0.14701712800932976,14.466355155,500,100,40
4440,0.14701712800932976,14.535757112,500,100,40
4450,0.14701712800932976,14.538767825,500,100,40
4460,0.1527450474671961,14.541698424,500,100,40
4470,0.14701712800932976,14.624657004,500,100,40
4480,0.14701712800932976,14.627808319,500,100,40
4490,0.1475347213192096,14.630999884,500,100,40
4500,0.1475347213192096,14.711733721,500,100,40
4510,0.1475347213192096,14.71494358,500,100,40
4520,0.1475347213192096,14.718730052,500,100,40
4530,0.14815366393584695,14.728067895,500,100,40
4540,0.1527450474671961,14.82339606,500,100,40
4550,0.14701712800932976,14.827601914,500,100,40
4560,0.14701712800932976,14.833430809,500,100,40
4570,0.14701712800932976,14.836615887,500,100,40
4580,0.14701712800932976,14.839705637,500,100,40
4590,0.14701712800932976,14.914424645,500,100,40
4600,0.14701712800932976,14.919932716,500,100,40
4610,0.14701712800932976,14.930979242,500,100,40
4620,0.14701712800932976,14.934922467,500,100,40
4630,0.14701712800932976,14.938627629,500,100,40
4640,0.14701712800932976,14.941506437,500,100,40
4650,0.14701712800932976,15.071846036,500,100,40
4660,0.14701712800932976,15.074990657,500,100,40
4670,0.14701712800932976,15.078050167,500,100,40
4680,0.14753472131920958,15.141974368,500,100,40
4690,0.14753472131920958,15.14494406,500,100,40
4700,0.14701712800932976,15.148110586,500,100,40
4710,0.14701712800932976,15.222950483,500,100,40
4720,0.14701712800932976,15.226181578,500,100,40
4730,0.14701712800932976,15.229411832,500,100,40
4740,0.14701712800932976,15.331568655,500,100,40
4750,0.14701712800932976,15.334633115,500,100,40
4760,0.14701712800932976,15.341548438,500,100,40
4770,0.14701712800932976,15.345900007,500,100,40
4780,0.14701712800932976,15.352993203,500,100,40
4790,0.14701712800932976,15.356147703,500,100,40
4800,0.14701712800932976,15.435576358,500,100,40
4810,0.14701712800932976,15.438749492,500,100,40
4820,0.14701712800932976,15.441911688,500,100,40
4830,0.14701712800932976,15.528735703,500,100,40
4840,0.14701712800932976,15.53239116,500,100,40
4850,0.14701712800932976,15.53580225,500,100,40
4860,0.14701712800932976,15.538926775,500,100,40
4870,0.14701712800932976,15.633157736,500,100,40
4880,0.14701712800932976,15.636401228,500,100,40
4890,0.14701712800932976,15.639691042,500,100,40
4900,0.14701712800932976,15.704988107,500,100,40
4910,0.14701712800932976,15.717533273,500,100,40
4920,0.14701712800932976,15.723928677,500,100,40
4930,0.14701712800932976,15.786442323,500,100,40
4940,0.14701712800932976,15.789624163,500,100,40
4950,0.14701712800932976,15.792837412,500,100,40
4960,0.14701712800932976,15.889621056,500,100,40
4970,0.14701712800932976,15.892538323,500,100,40
4980,0.14701712800932976,15.895566601,500,100,40
4990,0.14701712800932976,15.992816096,500,100,40
5000,0.14701712800932976,15.996879093,500,100,40
10,0.048290745552437425,0.092399682,500,100,40
20,0.05175624018261031,0.142388104,500,100,40
30,0.05516193043784166,0.147327936,500,100,40
40,0.05512795167162642,0.300294733,500,100,40
50,0.05778709556563234,0.305658362,500,100,40
60,0.05947449497054133,0.316852064,500,100,40
70,0.06348395057201667,0.325466169,500,100,40
80,0.06919523808339416,0.338315857,500,100,40
90,0.06919523808339416,0.471864613,500,100,40
100,0.06919523808339416,0.479636061,500,100,40
110,0.072281961975501,0.483925974,500,100,40
120,0.072281961975501,0.510570096,500,100,40
130,0.072281961975501,0.514576544,500,100,40
140,0.07801941156729796,0.797183949,500,100,40
150,0.08244294719527584,0.804735894,500,100,40
160,0.08244294719527584,1.03185774,500,100,40
170,0.08971159308621236,1.037598434,500,100,40
180,0.08971159308621236,1.058515409,500,100,40
190,0.08971159308621236,1.064024008,500,100,40
200,0.09638292726841284,1.146473819,500,100,40
210,0.08971159308621236,1.150347897,500,100,40
220,0.08971159308621236,1.154487314,500,100,40
230,0.08971159308621236,1.244509265,500,100,40
240,0.08971159308621236,1.249066298,500,100,40
250,0.08971159308621236,1.345958474,500,100,40
260,0.08837166208832128,1.350333102,500,100,40
270,0.09345125595167993,1.401139528,500,100,40
280,0.09345125595167993,1.40530053,500,100,40
290,0.09345125595167993,1.409038578,500,100,40
300,0.09506269113774365,1.494312579,500,100,40
310,0.09506269113774365,1.499233595,500,100,40
320,0.09735877746438394,1.583261384,500,100,40
330,0.09735877746438394,1.587763784,500,100,40
340,0.09735877746438394,1.591320171,500,100,40
350,0.09735877746438394,1.649065914,500,100,40
360,0.09735877746438394,1.653134003,500,100,40
370,0.09735877746438394,1.729349553,500,100,40
380,0.10390750557083707,1.736265009,500,100,40
390,0.10390750557083707,1.740196225,500,100,40
400,0.0989200483061165,1.842645411,500,100,40
410,0.10144423788862318,1.84686595,500,100,40
420,0.1025168002657196,1.873320244,500,100,40
430,0.1025168002657196,1.877493926,500,100,40
440,0.1042486843867399,2.008574144,500,100,40
450,0.10144423788862318,2.012552225,500,100,40
460,0.11546094271319217,2.016340876,500,100,40
470,0.12337330571167299,2.123624505,500,100,40
480,0.12337330571167299,2.127682671,500,100,40
490,0.12337330571167299,2.199173369,500,100,40
500,0.12337330571167299,2.203719329,500,100,40
510,0.12337330571167301,2.207813994,500,100,40
520,0.12337330571167301,2.303855602,500,100,40
530,0.12337330571167301,2.307403802,500,100,40
540,0.12337330571167301,2.310714786,500,100,40
550,0.12337330571167299,2.386674971,500,100,40
560,0.12337330571167299,2.393184667,500,100,40
570,0.12337330571167299,2.397687875,500,100,40
580,0.12337330571167299,2.532310354,500,100,40
